track,variant,unit,year,band,females
A,A1,India,1950,00-04,12084545.130352022
A,A1,India,1951,00-04,12337893.023822634
A,A1,India,1952,00-04,12605221.036359087
A,A1,India,1953,00-04,12886248.344545648
A,A1,India,1954,00-04,13172071.403194502
A,A1,India,1955,00-04,13478850.57389355
A,A1,India,1956,00-04,13793843.231312137
A,A1,India,1957,00-04,14119583.239402363
A,A1,India,1958,00-04,14437916.992140831
A,A1,India,1959,00-04,14780374.65817149
A,A1,India,1960,00-04,15126738.836768588
A,A1,India,1961,00-04,15485055.376196424
A,A1,India,1962,00-04,15855414.621401025
A,A1,India,1963,00-04,16226515.55075735
A,A1,India,1964,00-04,16609707.983762594
A,A1,India,1965,00-04,16998461.27146015
A,A1,India,1966,00-04,17372406.761473045
A,A1,India,1967,00-04,17744096.45564626
A,A1,India,1968,00-04,18134822.250496365
A,A1,India,1969,00-04,18527467.621671878
A,A1,India,1970,00-04,18929082.23026723
A,A1,India,1971,00-04,19366560.88212109
A,A1,India,1972,00-04,19786688.591316454
A,A1,India,1973,00-04,20238050.926619608
A,A1,India,1974,00-04,20694516.736262247
A,A1,India,1975,00-04,21182926.01004838
A,A1,India,1976,00-04,21679039.546993837
A,A1,India,1977,00-04,22187759.90181894
A,A1,India,1978,00-04,22709476.369881075
A,A1,India,1979,00-04,23223137.2011013
A,A1,India,1980,00-04,23779188.446565673
A,A1,India,1981,00-04,24343058.372785546
A,A1,India,1982,00-04,24917139.96070327
A,A1,India,1983,00-04,25504402.339689136
A,A1,India,1984,00-04,26110992.518964976
A,A1,India,1985,00-04,26731477.040363505
A,A1,India,1986,00-04,27360996.998969804
A,A1,India,1987,00-04,28004358.006331753
A,A1,India,1988,00-04,28649799.920279883
A,A1,India,1989,00-04,29304728.41610211
A,A1,India,1990,00-04,29969591.593129516
A,A1,India,1991,00-04,30639923.97475951
A,A1,India,1992,00-04,31303588.52233026
A,A1,India,1993,00-04,31975838.95761803
A,A1,India,1994,00-04,32645521.740233924
A,A1,India,1995,00-04,33304781.57289134
A,A1,India,1996,00-04,33976295.182062216
A,A1,India,1997,00-04,34650061.03418164
A,A1,India,1998,00-04,35325986.75408006
A,A1,India,1999,00-04,36004449.89082171
A,A1,India,2000,00-04,36683011.78343536
A,A1,India,2001,00-04,37372189.13470071
A,A1,India,2002,00-04,38072873.14022912
A,A1,India,2003,00-04,38746045.079464905
A,A1,India,2004,00-04,39413650.00082987
A,A1,India,2005,00-04,40087879.03394072
A,A1,India,2006,00-04,40722285.88554314
A,A1,India,2007,00-04,41365871.957682386
A,A1,India,2008,00-04,41974578.42743982
A,A1,India,2009,00-04,42581213.99671264
A,A1,India,2010,00-04,43215676.02688966
A,A1,India,2011,00-04,43849513.255782545
A,A1,India,2012,00-04,44470251.33759545
A,A1,India,2013,00-04,45108603.74638819
A,A1,India,2014,00-04,45747628.30109741
A,A1,India,2015,00-04,46387056.145969
A,A1,India,2016,00-04,47009601.29056149
A,A1,India,2017,00-04,47597547.62597828
A,A1,India,2018,00-04,48185624.444845594
A,A1,India,2019,00-04,48774784.15217724
A,A1,India,2020,00-04,49364497.86978125
A,A1,India,2021,00-04,49936789.41014617
A,A1,India,2022,00-04,50473108.58880264
A,A1,India,2023,00-04,51010091.099896625
A,A1,India,2024,00-04,51548100.74251017
A,A1,India,2025,00-04,52086690.842138216
A,A1,India,2026,00-04,52604015.079200275
A,A1,India,2027,00-04,53077946.84809625
A,A1,India,2028,00-04,53552343.4509556
A,A1,India,2029,00-04,54027714.2514612
A,A1,India,2030,00-04,54504151.48476468
A,A1,India,2031,00-04,54957804.31001908
A,A1,India,2032,00-04,55365649.63216871
A,A1,India,2033,00-04,55773924.59245746
A,A1,India,2034,00-04,56183270.42112027
A,A1,India,2035,00-04,56593361.22269892
A,A1,India,2036,00-04,57004419.50883731
A,A1,India,2037,00-04,57371221.6118958
A,A1,India,2038,00-04,57722330.34302234
A,A1,India,2039,00-04,58057882.58581829
A,A1,India,2040,00-04,58378922.13323712
A,A1,India,2041,00-04,58686201.771094956
A,A1,India,2042,00-04,58978664.018078245
A,A1,India,2043,00-04,59255656.27236873
A,A1,India,2044,00-04,59516870.06492107
A,A1,India,2045,00-04,59764461.053487174
A,A1,India,2046,00-04,59997360.2881274
A,A1,India,2047,00-04,60215701.91477099
A,A1,India,2048,00-04,60419124.70869278
A,A1,India,2049,00-04,60608295.330026776
A,A1,India,2050,00-04,60784424.86568463
A,A1,India,2051,00-04,60948342.46033461
A,A1,India,2052,00-04,61099449.377705485
A,A1,India,2053,00-04,61237778.54385268
A,A1,India,2054,00-04,61364134.16843178
A,A1,India,2055,00-04,61475917.978716195
A,A1,India,2056,00-04,61576516.69697617
A,A1,India,2057,00-04,61664810.24539713
A,A1,India,2058,00-04,61742055.65938608
A,A1,India,2059,00-04,61806710.00178712
A,A1,India,2060,00-04,61859098.68561571
A,A1,India,2061,00-04,61898898.66557274
A,A1,India,2062,00-04,61924331.63869913
A,A1,India,2063,00-04,61937582.4152543
A,A1,India,2064,00-04,61938498.721480705
A,A1,India,2065,00-04,61926463.249331884
A,A1,India,2066,00-04,61900266.095754415
A,A1,India,2067,00-04,61862890.73132812
A,A1,India,2068,00-04,61811182.10002915
A,A1,India,2069,00-04,61745350.26269215
A,A1,India,2070,00-04,61666051.964638986
A,A1,India,2071,00-04,61573411.95492467
A,A1,India,2072,00-04,61468806.986614026
A,A1,India,2073,00-04,61350694.936453596
A,A1,India,2074,00-04,61221769.82169976
A,A1,India,2075,00-04,61080777.78856438
A,A1,India,2076,00-04,60927581.50949933
A,A1,India,2077,00-04,60764388.658025004
A,A1,India,2078,00-04,60590861.76057076
A,A1,India,2079,00-04,60407458.52630304
A,A1,India,2080,00-04,60214513.24717354
A,A1,India,2081,00-04,60012425.8452716
A,A1,India,2082,00-04,59802226.27720827
A,A1,India,2083,00-04,59585156.262225404
A,A1,India,2084,00-04,59360025.65290284
A,A1,India,2085,00-04,59128805.203143984
A,A1,India,2086,00-04,58890001.25388936
A,A1,India,2087,00-04,58645816.07730651
A,A1,India,2088,00-04,58398304.185264654
A,A1,India,2089,00-04,58144916.50914251
A,A1,India,2090,00-04,57887043.564356156
A,A1,India,2091,00-04,57624416.023171075
A,A1,India,2092,00-04,57358913.63039362
A,A1,India,2093,00-04,57091829.52910506
A,A1,India,2094,00-04,56820279.61882102
A,A1,India,2095,00-04,56546511.97222209
A,A1,India,2096,00-04,56270710.38328973
A,A1,India,2097,00-04,55994188.86060553
A,A1,India,2098,00-04,55716350.07372976
A,A1,India,2099,00-04,55436227.99439271
A,A1,India,2100,00-04,55156417.26975536
A,A1,India,1950,05-09,12510734.035890117
A,A1,India,1951,05-09,12773016.817705628
A,A1,India,1952,05-09,13049772.75920868
A,A1,India,1953,05-09,13340711.133108549
A,A1,India,1954,05-09,13636614.390492989
A,A1,India,1955,05-09,13954212.82477141
A,A1,India,1956,05-09,14280314.413016077
A,A1,India,1957,05-09,14617542.381641058
A,A1,India,1958,05-09,14947102.896513477
A,A1,India,1959,05-09,15301638.109220853
A,A1,India,1960,05-09,15660217.606524749
A,A1,India,1961,05-09,16031170.991785644
A,A1,India,1962,05-09,16414591.796169104
A,A1,India,1963,05-09,16798780.441878885
A,A1,India,1964,05-09,17195487.025551062
A,A1,India,1965,05-09,17597950.580074638
A,A1,India,1966,05-09,17985084.106327247
A,A1,India,1967,05-09,18369882.28098117
A,A1,India,1968,05-09,18774387.907597914
A,A1,India,1969,05-09,19180880.80875497
A,A1,India,1970,05-09,19596659.267841928
A,A1,India,1971,05-09,20049566.59705342
A,A1,India,1972,05-09,20484511.06324184
A,A1,India,1973,05-09,20951791.715503473
A,A1,India,1974,05-09,21424355.82770767
A,A1,India,1975,05-09,21929989.962802548
A,A1,India,1976,05-09,22443600.069379106
A,A1,India,1977,05-09,22970261.601874463
A,A1,India,1978,05-09,23510377.58503016
A,A1,India,1979,05-09,24042153.831031334
A,A1,India,1980,05-09,24617815.485424735
A,A1,India,1981,05-09,25201571.564092167
A,A1,India,1982,05-09,25795899.441878896
A,A1,India,1983,05-09,26403872.961239837
A,A1,India,1984,05-09,27031855.919625457
A,A1,India,1985,05-09,27674223.235636927
A,A1,India,1986,05-09,28325944.644051943
A,A1,India,1987,05-09,28991995.237214256
A,A1,India,1988,05-09,29660200.124855377
A,A1,India,1989,05-09,30338226.16020676
A,A1,India,1990,05-09,31026537.24583919
A,A1,India,1991,05-09,31720510.41998492
A,A1,India,1992,05-09,32407580.603773057
A,A1,India,1993,05-09,33103539.476091143
A,A1,India,1994,05-09,33796840.14163951
A,A1,India,1995,05-09,34479350.26824797
A,A1,India,1996,05-09,35174546.32860417
A,A1,India,1997,05-09,35872074.062367156
A,A1,India,1998,05-09,36571837.83654741
A,A1,India,1999,05-09,37274228.515333615
A,A1,India,2000,05-09,37976721.43284175
A,A1,India,2001,05-09,38690204.18723887
A,A1,India,2002,05-09,39415599.404171854
A,A1,India,2003,05-09,40112512.279365696
A,A1,India,2004,05-09,40803661.80317115
A,A1,India,2005,05-09,41501669.053054236
A,A1,India,2006,05-09,42158449.701835945
A,A1,India,2007,05-09,42824733.29719561
A,A1,India,2008,05-09,43454907.181848824
A,A1,India,2009,05-09,44082937.13101266
A,A1,India,2010,05-09,44739774.9043666
A,A1,India,2011,05-09,45395965.84140137
A,A1,India,2012,05-09,46038595.66021057
A,A1,India,2013,05-09,46695645.57292831
A,A1,India,2014,05-09,47353385.29675798
A,A1,India,2015,05-09,48011601.068859056
A,A1,India,2016,05-09,48652459.46896984
A,A1,India,2017,05-09,49257773.761710994
A,A1,India,2018,05-09,49863245.07444194
A,A1,India,2019,05-09,50469862.02794539
A,A1,India,2020,05-09,51077093.50616445
A,A1,India,2021,05-09,51665770.95959793
A,A1,India,2022,05-09,52216166.11286116
A,A1,India,2023,05-09,52767260.04933964
A,A1,India,2024,05-09,53319442.76186558
A,A1,India,2025,05-09,53872269.907072194
A,A1,India,2026,05-09,54402863.97765851
A,A1,India,2027,05-09,54888077.560263164
A,A1,India,2028,05-09,55373770.36233806
A,A1,India,2029,05-09,55860549.105949566
A,A1,India,2030,05-09,56348459.341374844
A,A1,India,2031,05-09,56812954.261730656
A,A1,India,2032,05-09,57230348.25410673
A,A1,India,2033,05-09,57648259.60578892
A,A1,India,2034,05-09,58067307.47185572
A,A1,India,2035,05-09,58487175.199081674
A,A1,India,2036,05-09,58908082.65128961
A,A1,India,2037,05-09,59287134.11413778
A,A1,India,2038,05-09,59649968.12474613
A,A1,India,2039,05-09,59996726.13794517
A,A1,India,2040,05-09,60328486.80416422
A,A1,India,2041,05-09,60646028.04850899
A,A1,India,2042,05-09,60948257.07506724
A,A1,India,2043,05-09,61234499.488376655
A,A1,India,2044,05-09,61504436.51806507
A,A1,India,2045,05-09,61760295.810096025
A,A1,India,2046,05-09,62000972.71693622
A,A1,India,2047,05-09,62226605.864319555
A,A1,India,2048,05-09,62436821.9644176
A,A1,India,2049,05-09,62632309.94048606
A,A1,India,2050,05-09,62814321.32369567
A,A1,India,2051,05-09,62983712.94800905
A,A1,India,2052,05-09,63139866.08235129
A,A1,India,2053,05-09,63282814.752343774
A,A1,India,2054,05-09,63413390.02423135
A,A1,India,2055,05-09,63528906.85594456
A,A1,India,2056,05-09,63632865.069376655
A,A1,India,2057,05-09,63724107.18170358
A,A1,India,2058,05-09,63803932.207042016
A,A1,India,2059,05-09,63870745.6818347
A,A1,India,2060,05-09,63924883.886267945
A,A1,India,2061,05-09,63966012.98694168
A,A1,India,2062,05-09,63992295.294452325
A,A1,India,2063,05-09,64005988.58081911
A,A1,India,2064,05-09,64006935.48710081
A,A1,India,2065,05-09,63994498.09024284
A,A1,India,2066,05-09,63967426.08246751
A,A1,India,2067,05-09,63928802.56738367
A,A1,India,2068,05-09,63875367.12584089
A,A1,India,2069,05-09,63807336.833657436
A,A1,India,2070,05-09,63725390.36817157
A,A1,India,2071,05-09,63629656.64443422
A,A1,India,2072,05-09,63521558.392192155
A,A1,India,2073,05-09,63399501.98897091
A,A1,India,2074,05-09,63266271.41875927
A,A1,India,2075,05-09,63120570.95530969
A,A1,India,2076,05-09,62962258.685019225
A,A1,India,2077,05-09,62793616.00668689
A,A1,India,2078,05-09,62614294.176808916
A,A1,India,2079,05-09,62424766.18975374
A,A1,India,2080,05-09,62225377.501156144
A,A1,India,2081,05-09,62016541.3885074
A,A1,India,2082,05-09,61799322.203829624
A,A1,India,2083,05-09,61575003.13359078
A,A1,India,2084,05-09,61342354.28538606
A,A1,India,2085,05-09,61103412.22646462
A,A1,India,2086,05-09,60856633.41700823
A,A1,India,2087,05-09,60604293.67408475
A,A1,India,2088,05-09,60348516.12000722
A,A1,India,2089,05-09,60086666.55998304
A,A1,India,2090,05-09,59820181.94570415
A,A1,India,2091,05-09,59548783.95523365
A,A1,India,2092,05-09,59274415.10747397
A,A1,India,2093,05-09,58998411.7300321
A,A1,India,2094,05-09,58717793.40786004
A,A1,India,2095,05-09,58434883.28804734
A,A1,India,2096,05-09,58149871.30237724
A,A1,India,2097,05-09,57864115.3407607
A,A1,India,2098,05-09,57576998.124902084
A,A1,India,2099,05-09,57287521.366008356
A,A1,India,2100,05-09,56998366.3595075
A,A1,India,1950,10-14,12916479.067334836
A,A1,India,1951,10-14,13187268.139448734
A,A1,India,1952,10-14,13472999.7611849
A,A1,India,1953,10-14,13773373.776457034
A,A1,India,1954,10-14,14078873.695086744
A,A1,India,1955,10-14,14406772.403220674
A,A1,India,1956,10-14,14743450.037506841
A,A1,India,1957,10-14,15091614.900189456
A,A1,India,1958,10-14,15431863.640156118
A,A1,India,1959,10-14,15797897.051179877
A,A1,India,1960,10-14,16168105.910037756
A,A1,India,1961,10-14,16551089.96372589
A,A1,India,1962,10-14,16946945.776789486
A,A1,India,1963,10-14,17343594.33361935
A,A1,India,1964,10-14,17753166.80707902
A,A1,India,1965,10-14,18168682.960044622
A,A1,India,1966,10-14,18568371.905054606
A,A1,India,1967,10-14,18965649.758920543
A,A1,India,1968,10-14,19383274.211956304
A,A1,India,1969,10-14,19802950.390328653
A,A1,India,1970,10-14,20232213.2735487
A,A1,India,1971,10-14,20699809.18122452
A,A1,India,1972,10-14,21148859.658747226
A,A1,India,1973,10-14,21631295.041530777
A,A1,India,1974,10-14,22119185.236122772
A,A1,India,1975,10-14,22641217.97240724
A,A1,India,1976,10-14,23171485.354907446
A,A1,India,1977,10-14,23715227.443943303
A,A1,India,1978,10-14,24272860.335055046
A,A1,India,1979,10-14,24821883.016719893
A,A1,India,1980,10-14,25416214.38748592
A,A1,India,1981,10-14,26018902.69889169
A,A1,India,1982,10-14,26632505.671390627
A,A1,India,1983,10-14,27260196.837535765
A,A1,India,1984,10-14,27908546.38388224
A,A1,India,1985,10-14,28571746.79778281
A,A1,India,1986,10-14,29244604.673697818
A,A1,India,1987,10-14,29932256.454935193
A,A1,India,1988,10-14,30622132.39819701
A,A1,India,1989,10-14,31322148.006202143
A,A1,India,1990,10-14,32032782.226694807
A,A1,India,1991,10-14,32749262.16715479
A,A1,India,1992,10-14,33458615.24118151
A,A1,India,1993,10-14,34177145.279485755
A,A1,India,1994,10-14,34892930.9007159
A,A1,India,1995,10-14,35597576.02691653
A,A1,India,1996,10-14,36315318.51393007
A,A1,India,1997,10-14,37035468.29460551
A,A1,India,1998,10-14,37757926.63440791
A,A1,India,1999,10-14,38483097.07393662
A,A1,India,2000,10-14,39208373.06796818
A,A1,India,2001,10-14,39944995.31856013
A,A1,India,2002,10-14,40693916.373726115
A,A1,India,2003,10-14,41413431.354891405
A,A1,India,2004,10-14,42126996.069081776
A,A1,India,2005,10-14,42847640.917425506
A,A1,India,2006,10-14,43525722.11373927
A,A1,India,2007,10-14,44213614.45384362
A,A1,India,2008,10-14,44864225.982036434
A,A1,India,2009,10-14,45512624.04315442
A,A1,India,2010,10-14,46190764.2166904
A,A1,India,2011,10-14,46868236.575871706
A,A1,India,2012,10-14,47531708.00599581
A,A1,India,2013,10-14,48208399.47431
A,A1,India,2014,10-14,48885818.83556797
A,A1,India,2015,10-14,49563772.58604584
A,A1,India,2016,10-14,50223806.20771294
A,A1,India,2017,10-14,50847144.96851222
A,A1,India,2018,10-14,51470674.635845505
A,A1,India,2019,10-14,52095416.18796512
A,A1,India,2020,10-14,52720839.84396002
A,A1,India,2021,10-14,53327156.72857442
A,A1,India,2022,10-14,53894044.03291799
A,A1,India,2023,10-14,54461693.803775966
A,A1,India,2024,10-14,55030496.230412185
A,A1,India,2025,10-14,55600004.75117146
A,A1,India,2026,10-14,56146661.64631252
A,A1,India,2027,10-14,56646629.67497325
A,A1,India,2028,10-14,57147126.31769805
A,A1,India,2029,10-14,57648794.67574057
A,A1,India,2030,10-14,58151662.76084703
A,A1,India,2031,10-14,58630494.97379402
A,A1,India,2032,10-14,59060918.36257993
A,A1,India,2033,10-14,59491947.877434306
A,A1,India,2034,10-14,59924179.652369246
A,A1,India,2035,10-14,60357300.78241925
A,A1,India,2036,10-14,60791548.07155777
A,A1,India,2037,10-14,61182718.92941328
A,A1,India,2038,10-14,61557153.81517358
A,A1,India,2039,10-14,61914998.70639797
A,A1,India,2040,10-14,62257366.74115635
A,A1,India,2041,10-14,62585060.71711816
A,A1,India,2042,10-14,62896952.898457594
A,A1,India,2043,10-14,63192347.32729728
A,A1,India,2044,10-14,63470915.041234575
A,A1,India,2045,10-14,63734954.910655
A,A1,India,2046,10-14,63983326.969180465
A,A1,India,2047,10-14,64216174.2748191
A,A1,India,2048,10-14,64433111.60462786
A,A1,India,2049,10-14,64634849.90877409
A,A1,India,2050,10-14,64822680.73357714
A,A1,India,2051,10-14,64997488.30851254
A,A1,India,2052,10-14,65158634.11984515
A,A1,India,2053,10-14,65306153.28109601
A,A1,India,2054,10-14,65440903.43015282
A,A1,India,2055,10-14,65560113.676219314
A,A1,India,2056,10-14,65667395.74083344
A,A1,India,2057,10-14,65761555.13302599
A,A1,India,2058,10-14,65843932.40023224
A,A1,India,2059,10-14,65912882.09918497
A,A1,India,2060,10-14,65968751.26194132
A,A1,India,2061,10-14,66011195.38146138
A,A1,India,2062,10-14,66038318.01198262
A,A1,India,2063,10-14,66052449.11316528
A,A1,India,2064,10-14,66053426.29483802
A,A1,India,2065,10-14,66040591.23766171
A,A1,India,2066,10-14,66012653.65782556
A,A1,India,2067,10-14,65972795.23486837
A,A1,India,2068,10-14,65917651.304408036
A,A1,India,2069,10-14,65847445.88281804
A,A1,India,2070,10-14,65762879.346755974
A,A1,India,2071,10-14,65664084.733067736
A,A1,India,2072,10-14,65552530.26037293
A,A1,India,2073,10-14,65426571.35337898
A,A1,India,2074,10-14,65289081.00826684
A,A1,India,2075,10-14,65138722.070593126
A,A1,India,2076,10-14,64975348.08935779
A,A1,India,2077,10-14,64801313.4064189
A,A1,India,2078,10-14,64616258.12791262
A,A1,India,2079,10-14,64420670.37123458
A,A1,India,2080,10-14,64214906.637256704
A,A1,India,2081,10-14,63999393.41717255
A,A1,India,2082,10-14,63775229.09348248
A,A1,India,2083,10-14,63543737.879916504
A,A1,India,2084,10-14,63303650.56077643
A,A1,India,2085,10-14,63057068.818382524
A,A1,India,2086,10-14,62802399.76138882
A,A1,India,2087,10-14,62541991.971457794
A,A1,India,2088,10-14,62278036.45339462
A,A1,India,2089,10-14,62007814.789417654
A,A1,India,2090,10-14,61732809.87480915
A,A1,India,2091,10-14,61452734.48885786
A,A1,India,2092,10-14,61169593.258533746
A,A1,India,2093,10-14,60884765.23778502
A,A1,India,2094,10-14,60595174.71889024
A,A1,India,2095,10-14,60303219.126814164
A,A1,India,2096,10-14,60009094.46602019
A,A1,India,2097,10-14,59714202.042171
A,A1,India,2098,10-14,59417904.840760455
A,A1,India,2099,10-14,59119172.65475368
A,A1,India,2100,10-14,58820772.50851426
A,A1,India,1950,15-19,13170079.443757921
A,A1,India,1951,15-19,13446185.151331162
A,A1,India,1952,15-19,13737526.788494172
A,A1,India,1953,15-19,14043798.305937264
A,A1,India,1954,15-19,14355296.368020603
A,A1,India,1955,15-19,14689632.994365674
A,A1,India,1956,15-19,15032920.911093602
A,A1,India,1957,15-19,15387921.594882984
A,A1,India,1958,15-19,15734850.731889991
A,A1,India,1959,15-19,16108070.792645082
A,A1,India,1960,15-19,16485548.281403724
A,A1,India,1961,15-19,16876051.791413747
A,A1,India,1962,15-19,17279679.783155363
A,A1,India,1963,15-19,17684116.083285496
A,A1,India,1964,15-19,18101730.046449944
A,A1,India,1965,15-19,18525404.386507604
A,A1,India,1966,15-19,18932940.769381896
A,A1,India,1967,15-19,19338018.722079713
A,A1,India,1968,15-19,19763842.756281596
A,A1,India,1969,15-19,20191758.799113628
A,A1,India,1970,15-19,20629449.77083996
A,A1,India,1971,15-19,21106226.392360643
A,A1,India,1972,15-19,21564093.465299107
A,A1,India,1973,15-19,22056000.91814416
A,A1,India,1974,15-19,22553470.281823695
A,A1,India,1975,15-19,23085752.537171114
A,A1,India,1976,15-19,23626431.116647366
A,A1,India,1977,15-19,24180848.963197146
A,A1,India,1978,15-19,24749430.341923393
A,A1,India,1979,15-19,25309232.459532764
A,A1,India,1980,15-19,25915232.850823704
A,A1,India,1981,15-19,26529754.261779405
A,A1,India,1982,15-19,27155404.63078545
A,A1,India,1983,15-19,27795419.79909727
A,A1,India,1984,15-19,28456498.951410685
A,A1,India,1985,15-19,29132720.551172525
A,A1,India,1986,15-19,29818789.22623193
A,A1,India,1987,15-19,30519942.268119417
A,A1,India,1988,15-19,31223363.140923124
A,A1,India,1989,15-19,31937122.75925544
A,A1,India,1990,15-19,32661709.474454783
A,A1,India,1991,15-19,33392256.68368461
A,A1,India,1992,15-19,34115537.09856423
A,A1,India,1993,15-19,34848174.656977884
A,A1,India,1994,15-19,35578013.91480945
A,A1,India,1995,15-19,36296493.94666183
A,A1,India,1996,15-19,37028328.49111086
A,A1,India,1997,15-19,37762617.59369504
A,A1,India,1998,15-19,38499260.58133905
A,A1,India,1999,15-19,39238668.91770301
A,A1,India,2000,15-19,39978184.88101243
A,A1,India,2001,15-19,40729269.87172559
A,A1,India,2002,15-19,41492895.140053004
A,A1,India,2003,15-19,42226536.97956059
A,A1,India,2004,15-19,42954111.7253685
A,A1,India,2005,15-19,43688905.6157116
A,A1,India,2006,15-19,44380300.16512523
A,A1,India,2007,15-19,45081698.48897946
A,A1,India,2008,15-19,45745084.034580156
A,A1,India,2009,15-19,46406212.65419743
A,A1,India,2010,15-19,47097667.33878398
A,A1,India,2011,15-19,47788441.0972405
A,A1,India,2012,15-19,48464939.03432121
A,A1,India,2013,15-19,49147134.881209545
A,A1,India,2014,15-19,49830038.93140941
A,A1,India,2015,15-19,50513514.75856172
A,A1,India,2016,15-19,51178765.56573182
A,A1,India,2017,15-19,51806779.08572506
A,A1,India,2018,15-19,52434983.243526176
A,A1,India,2019,15-19,53064431.05799347
A,A1,India,2020,15-19,53694584.63782907
A,A1,India,2021,15-19,54305941.25758326
A,A1,India,2022,15-19,54878564.504965276
A,A1,India,2023,15-19,55451910.55251614
A,A1,India,2024,15-19,56026431.48617461
A,A1,India,2025,15-19,56601705.23589223
A,A1,India,2026,15-19,57154413.31643514
A,A1,India,2027,15-19,57660981.48470881
A,A1,India,2028,15-19,58168103.97134019
A,A1,India,2029,15-19,58676438.56540366
A,A1,India,2030,15-19,59185946.76305161
A,A1,India,2031,15-19,59671190.46823862
A,A1,India,2032,15-19,60107477.94634421
A,A1,India,2033,15-19,60544331.554085374
A,A1,India,2034,15-19,60982501.76763863
A,A1,India,2035,15-19,61421487.08661347
A,A1,India,2036,15-19,61861640.36805945
A,A1,India,2037,15-19,62259696.86931254
A,A1,India,2038,15-19,62640722.80102418
A,A1,India,2039,15-19,63004866.71034549
A,A1,India,2040,15-19,63353261.32952534
A,A1,India,2041,15-19,63686723.58759887
A,A1,India,2042,15-19,64004105.89760221
A,A1,India,2043,15-19,64304700.050955534
A,A1,India,2044,15-19,64588171.29464646
A,A1,India,2045,15-19,64856858.96526951
A,A1,India,2046,15-19,65109603.030018315
A,A1,India,2047,15-19,65346549.06510089
A,A1,India,2048,15-19,65567305.06662995
A,A1,India,2049,15-19,65772594.499379136
A,A1,India,2050,15-19,65963731.6443047
A,A1,India,2051,15-19,66141616.295663394
A,A1,India,2052,15-19,66305598.70018688
A,A1,India,2053,15-19,66455714.5894871
A,A1,India,2054,15-19,66592836.69815066
A,A1,India,2055,15-19,66714145.360362604
A,A1,India,2056,15-19,66823315.87352817
A,A1,India,2057,15-19,66919132.72047265
A,A1,India,2058,15-19,67002960.0458176
A,A1,India,2059,15-19,67073123.44213507
A,A1,India,2060,15-19,67129976.05016589
A,A1,India,2061,15-19,67173167.2986335
A,A1,India,2062,15-19,67200767.35930584
A,A1,India,2063,15-19,67215147.20530578
A,A1,India,2064,15-19,67216141.58796474
A,A1,India,2065,15-19,67203080.59977919
A,A1,India,2066,15-19,67174651.24452499
A,A1,India,2067,15-19,67134091.20772986
A,A1,India,2068,15-19,67077976.59800479
A,A1,India,2069,15-19,67006535.3750049
A,A1,India,2070,15-19,66920480.24387242
A,A1,India,2071,15-19,66819946.583254196
A,A1,India,2072,15-19,66706428.45630715
A,A1,India,2073,15-19,66578252.33885675
A,A1,India,2074,15-19,66438341.799427845
A,A1,India,2075,15-19,66285336.14611653
A,A1,India,2076,15-19,66119086.349997155
A,A1,India,2077,15-19,65941988.19558162
A,A1,India,2078,15-19,65753675.45392069
A,A1,India,2079,15-19,65554644.83456931
A,A1,India,2080,15-19,65345259.113759175
A,A1,India,2081,15-19,65125952.290058665
A,A1,India,2082,15-19,64897842.080410086
A,A1,India,2083,15-19,64662276.008213244
A,A1,India,2084,15-19,64417962.51621115
A,A1,India,2085,15-19,64167040.281900786
A,A1,India,2086,15-19,63907888.37482855
A,A1,India,2087,15-19,63642896.71791611
A,A1,India,2088,15-19,63374294.88345766
A,A1,India,2089,15-19,63099316.60231691
A,A1,India,2090,15-19,62819470.872661665
A,A1,India,2091,15-19,62534465.417935096
A,A1,India,2092,15-19,62246340.15185265
A,A1,India,2093,15-19,61956498.40336548
A,A1,India,2094,15-19,61661810.32414794
A,A1,India,2095,15-19,61364715.54019548
A,A1,India,2096,15-19,61065413.506169364
A,A1,India,2097,15-19,60765330.194424264
A,A1,India,2098,15-19,60463817.37731116
A,A1,India,2099,15-19,60159826.71342212
A,A1,India,2100,15-19,59856173.93408001
A,A1,India,1950,20-24,13793015.84825787
A,A1,India,1951,20-24,14082181.180677887
A,A1,India,1952,20-24,14387303.092493791
A,A1,India,1953,20-24,14708061.058457678
A,A1,India,1954,20-24,15034292.781308327
A,A1,India,1955,20-24,15384443.318024814
A,A1,India,1956,20-24,15743968.53548187
A,A1,India,1957,20-24,16115760.5264535
A,A1,India,1958,20-24,16479099.191599369
A,A1,India,1959,20-24,16869972.32451146
A,A1,India,1960,20-24,17265304.259071376
A,A1,India,1961,20-24,17674278.337426037
A,A1,India,1962,20-24,18096997.677173924
A,A1,India,1963,20-24,18520563.55778443
A,A1,India,1964,20-24,18957930.39653278
A,A1,India,1965,20-24,19401644.26415757
A,A1,India,1966,20-24,19828456.85945979
A,A1,India,1967,20-24,20252694.742397465
A,A1,India,1968,20-24,20698659.983336043
A,A1,India,1969,20-24,21146816.183586113
A,A1,India,1970,20-24,21605209.66066737
A,A1,India,1971,20-24,22104537.51398799
A,A1,India,1972,20-24,22584061.409071915
A,A1,India,1973,20-24,23099235.77244174
A,A1,India,1974,20-24,23620235.121500853
A,A1,India,1975,20-24,24177693.989923477
A,A1,India,1976,20-24,24743946.32328082
A,A1,India,1977,20-24,25324587.78233007
A,A1,India,1978,20-24,25920062.69964444
A,A1,India,1979,20-24,26506343.102359395
A,A1,India,1980,20-24,27141006.927799568
