track,variant,unit,year,band,females
C,B-taper_hold_A1-blend,Andaman & Nicobar,1950,00-04,7458.092308598795
C,B-taper_hold_A1-blend,Andaman & Nicobar,1951,00-04,7775.935903475088
C,B-taper_hold_A1-blend,Andaman & Nicobar,1952,00-04,8107.013770572772
C,B-taper_hold_A1-blend,Andaman & Nicobar,1953,00-04,8468.048786447267
C,B-taper_hold_A1-blend,Andaman & Nicobar,1954,00-04,8868.523936199339
C,B-taper_hold_A1-blend,Andaman & Nicobar,1955,00-04,9160.214798786023
C,B-taper_hold_A1-blend,Andaman & Nicobar,1956,00-04,9437.649479577614
C,B-taper_hold_A1-blend,Andaman & Nicobar,1957,00-04,9705.461578815715
C,B-taper_hold_A1-blend,Andaman & Nicobar,1958,00-04,9953.531433306858
C,B-taper_hold_A1-blend,Andaman & Nicobar,1959,00-04,10181.01178320644
C,B-taper_hold_A1-blend,Andaman & Nicobar,1960,00-04,10388.79619323592
C,B-taper_hold_A1-blend,Andaman & Nicobar,1961,00-04,10604.712255456043
C,B-taper_hold_A1-blend,Andaman & Nicobar,1962,00-04,10819.749939199906
C,B-taper_hold_A1-blend,Andaman & Nicobar,1963,00-04,11031.985076714138
C,B-taper_hold_A1-blend,Andaman & Nicobar,1964,00-04,11250.325629739888
C,B-taper_hold_A1-blend,Andaman & Nicobar,1965,00-04,11472.82800816675
C,B-taper_hold_A1-blend,Andaman & Nicobar,1966,00-04,11628.500045287663
C,B-taper_hold_A1-blend,Andaman & Nicobar,1967,00-04,11764.156330908378
C,B-taper_hold_A1-blend,Andaman & Nicobar,1968,00-04,11887.882452740167
C,B-taper_hold_A1-blend,Andaman & Nicobar,1969,00-04,12039.438787367444
C,B-taper_hold_A1-blend,Andaman & Nicobar,1970,00-04,12174.099905755991
C,B-taper_hold_A1-blend,Andaman & Nicobar,1971,00-04,12321.902823502629
C,B-taper_hold_A1-blend,Andaman & Nicobar,1972,00-04,12477.861739383507
C,B-taper_hold_A1-blend,Andaman & Nicobar,1973,00-04,12626.732641873692
C,B-taper_hold_A1-blend,Andaman & Nicobar,1974,00-04,12777.287059621716
C,B-taper_hold_A1-blend,Andaman & Nicobar,1975,00-04,12941.731727146876
C,B-taper_hold_A1-blend,Andaman & Nicobar,1976,00-04,13082.891541107849
C,B-taper_hold_A1-blend,Andaman & Nicobar,1977,00-04,13228.046951432418
C,B-taper_hold_A1-blend,Andaman & Nicobar,1978,00-04,13347.216347886224
C,B-taper_hold_A1-blend,Andaman & Nicobar,1979,00-04,13448.529093497094
C,B-taper_hold_A1-blend,Andaman & Nicobar,1980,00-04,13576.37447761602
C,B-taper_hold_A1-blend,Andaman & Nicobar,1981,00-04,13757.960465235086
C,B-taper_hold_A1-blend,Andaman & Nicobar,1982,00-04,13933.616479610822
C,B-taper_hold_A1-blend,Andaman & Nicobar,1983,00-04,14140.338887050324
C,B-taper_hold_A1-blend,Andaman & Nicobar,1984,00-04,14370.13322017327
C,B-taper_hold_A1-blend,Andaman & Nicobar,1985,00-04,14605.716352186148
C,B-taper_hold_A1-blend,Andaman & Nicobar,1986,00-04,14809.806843012659
C,B-taper_hold_A1-blend,Andaman & Nicobar,1987,00-04,15035.273520118486
C,B-taper_hold_A1-blend,Andaman & Nicobar,1988,00-04,15225.531608234145
C,B-taper_hold_A1-blend,Andaman & Nicobar,1989,00-04,15400.400077978766
C,B-taper_hold_A1-blend,Andaman & Nicobar,1990,00-04,15553.52318006076
C,B-taper_hold_A1-blend,Andaman & Nicobar,1991,00-04,15688.32628509799
C,B-taper_hold_A1-blend,Andaman & Nicobar,1992,00-04,15488.045612627991
C,B-taper_hold_A1-blend,Andaman & Nicobar,1993,00-04,15310.228861446078
C,B-taper_hold_A1-blend,Andaman & Nicobar,1994,00-04,15124.37563793412
C,B-taper_hold_A1-blend,Andaman & Nicobar,1995,00-04,14948.322739400668
C,B-taper_hold_A1-blend,Andaman & Nicobar,1996,00-04,14794.333678547951
C,B-taper_hold_A1-blend,Andaman & Nicobar,1997,00-04,14652.024216197975
C,B-taper_hold_A1-blend,Andaman & Nicobar,1998,00-04,14527.376548480972
C,B-taper_hold_A1-blend,Andaman & Nicobar,1999,00-04,14430.76406102538
C,B-taper_hold_A1-blend,Andaman & Nicobar,2000,00-04,14354.130363250268
C,B-taper_hold_A1-blend,Andaman & Nicobar,2001,00-04,14329.548656669776
C,B-taper_hold_A1-blend,Andaman & Nicobar,2002,00-04,14354.504020391536
C,B-taper_hold_A1-blend,Andaman & Nicobar,2003,00-04,14387.940353770658
C,B-taper_hold_A1-blend,Andaman & Nicobar,2004,00-04,14407.848889525156
C,B-taper_hold_A1-blend,Andaman & Nicobar,2005,00-04,14417.196168777797
C,B-taper_hold_A1-blend,Andaman & Nicobar,2006,00-04,14361.93280528983
C,B-taper_hold_A1-blend,Andaman & Nicobar,2007,00-04,14256.360516585408
C,B-taper_hold_A1-blend,Andaman & Nicobar,2008,00-04,14145.437187194262
C,B-taper_hold_A1-blend,Andaman & Nicobar,2009,00-04,14068.59516475622
C,B-taper_hold_A1-blend,Andaman & Nicobar,2010,00-04,14028.005218651624
C,B-taper_hold_A1-blend,Andaman & Nicobar,2011,00-04,14009.701294348892
C,B-taper_hold_A1-blend,Andaman & Nicobar,2012,00-04,13898.493340204524
C,B-taper_hold_A1-blend,Andaman & Nicobar,2013,00-04,13810.703890671013
C,B-taper_hold_A1-blend,Andaman & Nicobar,2014,00-04,13628.41518330434
C,B-taper_hold_A1-blend,Andaman & Nicobar,2015,00-04,13364.848476600866
C,B-taper_hold_A1-blend,Andaman & Nicobar,2016,00-04,13159.1279769602
C,B-taper_hold_A1-blend,Andaman & Nicobar,2017,00-04,12989.60844636035
C,B-taper_hold_A1-blend,Andaman & Nicobar,2018,00-04,12783.84116711196
C,B-taper_hold_A1-blend,Andaman & Nicobar,2019,00-04,12647.160231063512
C,B-taper_hold_A1-blend,Andaman & Nicobar,2020,00-04,12569.210545414717
C,B-taper_hold_A1-blend,Andaman & Nicobar,2021,00-04,12428.563166076487
C,B-taper_hold_A1-blend,Andaman & Nicobar,2022,00-04,12292.004387313398
C,B-taper_hold_A1-blend,Andaman & Nicobar,2023,00-04,12209.077415894573
C,B-taper_hold_A1-blend,Andaman & Nicobar,2024,00-04,12044.605157787892
C,B-taper_hold_A1-blend,Andaman & Nicobar,2025,00-04,11984.852247016608
C,B-taper_hold_A1-blend,Andaman & Nicobar,2026,00-04,11981.427314963765
C,B-taper_hold_A1-blend,Andaman & Nicobar,2027,00-04,11927.713390624463
C,B-taper_hold_A1-blend,Andaman & Nicobar,2028,00-04,11931.875320650775
C,B-taper_hold_A1-blend,Andaman & Nicobar,2029,00-04,11869.547463553075
C,B-taper_hold_A1-blend,Andaman & Nicobar,2030,00-04,11862.715261353027
C,B-taper_hold_A1-blend,Andaman & Nicobar,2031,00-04,11796.038473274128
C,B-taper_hold_A1-blend,Andaman & Nicobar,2032,00-04,11723.034100577
C,B-taper_hold_A1-blend,Andaman & Nicobar,2033,00-04,11701.868206587556
C,B-taper_hold_A1-blend,Andaman & Nicobar,2034,00-04,11615.515839159247
C,B-taper_hold_A1-blend,Andaman & Nicobar,2035,00-04,11522.47112082191
C,B-taper_hold_A1-blend,Andaman & Nicobar,2036,00-04,11478.453152138278
C,B-taper_hold_A1-blend,Andaman & Nicobar,2037,00-04,11427.151339455368
C,B-taper_hold_A1-blend,Andaman & Nicobar,2038,00-04,11370.519409548499
C,B-taper_hold_A1-blend,Andaman & Nicobar,2039,00-04,11304.571040579236
C,B-taper_hold_A1-blend,Andaman & Nicobar,2040,00-04,11231.706914280545
C,B-taper_hold_A1-blend,Andaman & Nicobar,2041,00-04,11154.072527456456
C,B-taper_hold_A1-blend,Andaman & Nicobar,2042,00-04,11071.695243894017
C,B-taper_hold_A1-blend,Andaman & Nicobar,2043,00-04,10988.622550385779
C,B-taper_hold_A1-blend,Andaman & Nicobar,2044,00-04,10906.293041931443
C,B-taper_hold_A1-blend,Andaman & Nicobar,2045,00-04,10826.195801954973
C,B-taper_hold_A1-blend,Andaman & Nicobar,2046,00-04,10743.186314101164
C,B-taper_hold_A1-blend,Andaman & Nicobar,2047,00-04,10663.84740123294
C,B-taper_hold_A1-blend,Andaman & Nicobar,2048,00-04,10586.493330650977
C,B-taper_hold_A1-blend,Andaman & Nicobar,2049,00-04,10512.725421869989
C,B-taper_hold_A1-blend,Andaman & Nicobar,2050,00-04,10443.719224835793
C,B-taper_hold_A1-blend,Andaman & Nicobar,2051,00-04,10381.7447000937
C,B-taper_hold_A1-blend,Andaman & Nicobar,2052,00-04,10325.086693575899
C,B-taper_hold_A1-blend,Andaman & Nicobar,2053,00-04,10273.294057312172
C,B-taper_hold_A1-blend,Andaman & Nicobar,2054,00-04,10226.023257127084
C,B-taper_hold_A1-blend,Andaman & Nicobar,2055,00-04,10177.178670568273
C,B-taper_hold_A1-blend,Andaman & Nicobar,2056,00-04,10131.665084829183
C,B-taper_hold_A1-blend,Andaman & Nicobar,2057,00-04,10090.597138193574
C,B-taper_hold_A1-blend,Andaman & Nicobar,2058,00-04,10053.37486436924
C,B-taper_hold_A1-blend,Andaman & Nicobar,2059,00-04,10015.778561631636
C,B-taper_hold_A1-blend,Andaman & Nicobar,2060,00-04,9980.706753447397
C,B-taper_hold_A1-blend,Andaman & Nicobar,2061,00-04,9944.09106043772
C,B-taper_hold_A1-blend,Andaman & Nicobar,2062,00-04,9900.716408686463
C,B-taper_hold_A1-blend,Andaman & Nicobar,2063,00-04,9856.862257074801
C,B-taper_hold_A1-blend,Andaman & Nicobar,2064,00-04,9811.24633289796
C,B-taper_hold_A1-blend,Andaman & Nicobar,2065,00-04,9765.281733302432
C,B-taper_hold_A1-blend,Andaman & Nicobar,2066,00-04,9716.033368690403
C,B-taper_hold_A1-blend,Andaman & Nicobar,2067,00-04,9667.929796613425
C,B-taper_hold_A1-blend,Andaman & Nicobar,2068,00-04,9613.900455736248
C,B-taper_hold_A1-blend,Andaman & Nicobar,2069,00-04,9557.102199262687
C,B-taper_hold_A1-blend,Andaman & Nicobar,2070,00-04,9494.235668339377
C,B-taper_hold_A1-blend,Andaman & Nicobar,2071,00-04,9430.434840089225
C,B-taper_hold_A1-blend,Andaman & Nicobar,2072,00-04,9365.925639008025
C,B-taper_hold_A1-blend,Andaman & Nicobar,2073,00-04,9298.939811458153
C,B-taper_hold_A1-blend,Andaman & Nicobar,2074,00-04,9232.548223702832
C,B-taper_hold_A1-blend,Andaman & Nicobar,2075,00-04,9167.330087846483
C,B-taper_hold_A1-blend,Andaman & Nicobar,2076,00-04,9099.642001906755
C,B-taper_hold_A1-blend,Andaman & Nicobar,2077,00-04,9032.138176184679
C,B-taper_hold_A1-blend,Andaman & Nicobar,2078,00-04,8968.083347633485
C,B-taper_hold_A1-blend,Andaman & Nicobar,2079,00-04,8903.856614215985
C,B-taper_hold_A1-blend,Andaman & Nicobar,2080,00-04,8839.614011259784
C,B-taper_hold_A1-blend,Andaman & Nicobar,2081,00-04,8778.998088476072
C,B-taper_hold_A1-blend,Andaman & Nicobar,2082,00-04,8716.853623867284
C,B-taper_hold_A1-blend,Andaman & Nicobar,2083,00-04,8656.89963238031
C,B-taper_hold_A1-blend,Andaman & Nicobar,2084,00-04,8599.759090073898
C,B-taper_hold_A1-blend,Andaman & Nicobar,2085,00-04,8544.858452493712
C,B-taper_hold_A1-blend,Andaman & Nicobar,2086,00-04,8490.255817129238
C,B-taper_hold_A1-blend,Andaman & Nicobar,2087,00-04,8441.264889068334
C,B-taper_hold_A1-blend,Andaman & Nicobar,2088,00-04,8393.147355117135
C,B-taper_hold_A1-blend,Andaman & Nicobar,2089,00-04,8347.07450608701
C,B-taper_hold_A1-blend,Andaman & Nicobar,2090,00-04,8302.24184883707
C,B-taper_hold_A1-blend,Andaman & Nicobar,2091,00-04,8256.652642691422
C,B-taper_hold_A1-blend,Andaman & Nicobar,2092,00-04,8210.430719986784
C,B-taper_hold_A1-blend,Andaman & Nicobar,2093,00-04,8163.372479017032
C,B-taper_hold_A1-blend,Andaman & Nicobar,2094,00-04,8112.156775057464
C,B-taper_hold_A1-blend,Andaman & Nicobar,2095,00-04,8059.69973403845
C,B-taper_hold_A1-blend,Andaman & Nicobar,2096,00-04,8006.071228696291
C,B-taper_hold_A1-blend,Andaman & Nicobar,2097,00-04,7951.883474626673
C,B-taper_hold_A1-blend,Andaman & Nicobar,2098,00-04,7897.076769865366
C,B-taper_hold_A1-blend,Andaman & Nicobar,2099,00-04,7841.613040224666
C,B-taper_hold_A1-blend,Andaman & Nicobar,2100,00-04,7787.433000782167
C,B-taper_hold_A1-blend,Andaman & Nicobar,1950,05-09,6178.934929132915
C,B-taper_hold_A1-blend,Andaman & Nicobar,1951,05-09,6273.840497469379
C,B-taper_hold_A1-blend,Andaman & Nicobar,1952,05-09,6394.499613283968
C,B-taper_hold_A1-blend,Andaman & Nicobar,1953,05-09,6529.468691129864
C,B-taper_hold_A1-blend,Andaman & Nicobar,1954,05-09,6659.525840570228
C,B-taper_hold_A1-blend,Andaman & Nicobar,1955,05-09,6943.728311492788
C,B-taper_hold_A1-blend,Andaman & Nicobar,1956,05-09,7258.733441162707
C,B-taper_hold_A1-blend,Andaman & Nicobar,1957,05-09,7596.533654858722
C,B-taper_hold_A1-blend,Andaman & Nicobar,1958,05-09,7966.2023748870115
C,B-taper_hold_A1-blend,Andaman & Nicobar,1959,05-09,8380.753010441307
C,B-taper_hold_A1-blend,Andaman & Nicobar,1960,05-09,8676.89811218403
C,B-taper_hold_A1-blend,Andaman & Nicobar,1961,05-09,8957.889420692865
C,B-taper_hold_A1-blend,Andaman & Nicobar,1962,05-09,9228.151715573049
C,B-taper_hold_A1-blend,Andaman & Nicobar,1963,05-09,9483.36597049267
C,B-taper_hold_A1-blend,Andaman & Nicobar,1964,05-09,9718.960741403836
C,B-taper_hold_A1-blend,Andaman & Nicobar,1965,05-09,9939.744508948761
C,B-taper_hold_A1-blend,Andaman & Nicobar,1966,05-09,10161.440018520172
C,B-taper_hold_A1-blend,Andaman & Nicobar,1967,05-09,10388.816210988593
C,B-taper_hold_A1-blend,Andaman & Nicobar,1968,05-09,10624.527043789698
C,B-taper_hold_A1-blend,Andaman & Nicobar,1969,05-09,10876.795496841189
C,B-taper_hold_A1-blend,Andaman & Nicobar,1970,05-09,11134.825544606068
C,B-taper_hold_A1-blend,Andaman & Nicobar,1971,05-09,11375.421054211323
C,B-taper_hold_A1-blend,Andaman & Nicobar,1972,05-09,11610.839679378887
C,B-taper_hold_A1-blend,Andaman & Nicobar,1973,05-09,11852.377571395147
C,B-taper_hold_A1-blend,Andaman & Nicobar,1974,05-09,12105.67229454548
C,B-taper_hold_A1-blend,Andaman & Nicobar,1975,05-09,12354.45162564641
C,B-taper_hold_A1-blend,Andaman & Nicobar,1976,05-09,12623.435181355733
C,B-taper_hold_A1-blend,Andaman & Nicobar,1977,05-09,12917.073858994694
C,B-taper_hold_A1-blend,Andaman & Nicobar,1978,05-09,13213.467925574054
C,B-taper_hold_A1-blend,Andaman & Nicobar,1979,05-09,13519.732598441196
C,B-taper_hold_A1-blend,Andaman & Nicobar,1980,05-09,13852.407136051235
C,B-taper_hold_A1-blend,Andaman & Nicobar,1981,05-09,14168.835273364888
C,B-taper_hold_A1-blend,Andaman & Nicobar,1982,05-09,14491.587230286714
C,B-taper_hold_A1-blend,Andaman & Nicobar,1983,05-09,14791.98565581469
C,B-taper_hold_A1-blend,Andaman & Nicobar,1984,05-09,15079.00090148131
C,B-taper_hold_A1-blend,Andaman & Nicobar,1985,05-09,15380.730986814628
C,B-taper_hold_A1-blend,Andaman & Nicobar,1986,05-09,15740.296298757554
C,B-taper_hold_A1-blend,Andaman & Nicobar,1987,05-09,16090.958036766506
C,B-taper_hold_A1-blend,Andaman & Nicobar,1988,05-09,16470.15201899762
C,B-taper_hold_A1-blend,Andaman & Nicobar,1989,05-09,16864.00861021654
C,B-taper_hold_A1-blend,Andaman & Nicobar,1990,05-09,17259.812118251608
C,B-taper_hold_A1-blend,Andaman & Nicobar,1991,05-09,17608.762558315924
C,B-taper_hold_A1-blend,Andaman & Nicobar,1992,05-09,17449.399994966636
C,B-taper_hold_A1-blend,Andaman & Nicobar,1993,05-09,17257.54417442727
C,B-taper_hold_A1-blend,Andaman & Nicobar,1994,05-09,17055.308570830348
C,B-taper_hold_A1-blend,Andaman & Nicobar,1995,05-09,16834.372001722593
C,B-taper_hold_A1-blend,Andaman & Nicobar,1996,05-09,16607.346685366414
C,B-taper_hold_A1-blend,Andaman & Nicobar,1997,05-09,16361.983465112744
C,B-taper_hold_A1-blend,Andaman & Nicobar,1998,05-09,16154.281481132051
C,B-taper_hold_A1-blend,Andaman & Nicobar,1999,05-09,15956.19984142266
C,B-taper_hold_A1-blend,Andaman & Nicobar,2000,05-09,15792.782094336033
C,B-taper_hold_A1-blend,Andaman & Nicobar,2001,05-09,15677.17193102836
C,B-taper_hold_A1-blend,Andaman & Nicobar,2002,05-09,15579.672673698988
C,B-taper_hold_A1-blend,Andaman & Nicobar,2003,05-09,15483.230450199597
C,B-taper_hold_A1-blend,Andaman & Nicobar,2004,05-09,15398.838599151068
C,B-taper_hold_A1-blend,Andaman & Nicobar,2005,05-09,15313.12385832913
C,B-taper_hold_A1-blend,Andaman & Nicobar,2006,05-09,15257.505117573191
C,B-taper_hold_A1-blend,Andaman & Nicobar,2007,05-09,15224.345786799233
C,B-taper_hold_A1-blend,Andaman & Nicobar,2008,05-09,15179.797664314285
C,B-taper_hold_A1-blend,Andaman & Nicobar,2009,05-09,15100.325704641164
C,B-taper_hold_A1-blend,Andaman & Nicobar,2010,05-09,14990.938893925531
C,B-taper_hold_A1-blend,Andaman & Nicobar,2011,05-09,14815.936579688827
C,B-taper_hold_A1-blend,Andaman & Nicobar,2012,05-09,14643.776588274111
C,B-taper_hold_A1-blend,Andaman & Nicobar,2013,05-09,14459.143674808558
C,B-taper_hold_A1-blend,Andaman & Nicobar,2014,05-09,14226.960908372832
C,B-taper_hold_A1-blend,Andaman & Nicobar,2015,05-09,14041.290007453319
C,B-taper_hold_A1-blend,Andaman & Nicobar,2016,05-09,13877.357925397946
C,B-taper_hold_A1-blend,Andaman & Nicobar,2017,05-09,13731.238460561506
C,B-taper_hold_A1-blend,Andaman & Nicobar,2018,05-09,13608.712916898674
C,B-taper_hold_A1-blend,Andaman & Nicobar,2019,05-09,13460.083058304192
C,B-taper_hold_A1-blend,Andaman & Nicobar,2020,05-09,13221.426129018388
C,B-taper_hold_A1-blend,Andaman & Nicobar,2021,05-09,13030.832885106933
C,B-taper_hold_A1-blend,Andaman & Nicobar,2022,05-09,12896.721496231386
C,B-taper_hold_A1-blend,Andaman & Nicobar,2023,05-09,12693.776996377339
C,B-taper_hold_A1-blend,Andaman & Nicobar,2024,05-09,12485.070397055668
C,B-taper_hold_A1-blend,Andaman & Nicobar,2025,05-09,12383.499882138625
C,B-taper_hold_A1-blend,Andaman & Nicobar,2026,05-09,12211.308878439597
C,B-taper_hold_A1-blend,Andaman & Nicobar,2027,05-09,11955.488737878417
C,B-taper_hold_A1-blend,Andaman & Nicobar,2028,05-09,11834.846575926986
C,B-taper_hold_A1-blend,Andaman & Nicobar,2029,05-09,11635.833088745992
C,B-taper_hold_A1-blend,Andaman & Nicobar,2030,05-09,11544.858168248791
C,B-taper_hold_A1-blend,Andaman & Nicobar,2031,05-09,11449.757187442376
C,B-taper_hold_A1-blend,Andaman & Nicobar,2032,05-09,11366.898180345222
C,B-taper_hold_A1-blend,Andaman & Nicobar,2033,05-09,11339.207790393899
C,B-taper_hold_A1-blend,Andaman & Nicobar,2034,05-09,11249.647567085516
C,B-taper_hold_A1-blend,Andaman & Nicobar,2035,05-09,11157.237430518886
C,B-taper_hold_A1-blend,Andaman & Nicobar,2036,05-09,11124.231655752628
C,B-taper_hold_A1-blend,Andaman & Nicobar,2037,05-09,11087.467409791116
C,B-taper_hold_A1-blend,Andaman & Nicobar,2038,05-09,11046.711459684215
C,B-taper_hold_A1-blend,Andaman & Nicobar,2039,05-09,11005.09232167941
C,B-taper_hold_A1-blend,Andaman & Nicobar,2040,05-09,10961.507951064355
C,B-taper_hold_A1-blend,Andaman & Nicobar,2041,05-09,10912.228477802924
C,B-taper_hold_A1-blend,Andaman & Nicobar,2042,05-09,10858.72998596664
C,B-taper_hold_A1-blend,Andaman & Nicobar,2043,05-09,10802.066274498507
C,B-taper_hold_A1-blend,Andaman & Nicobar,2044,05-09,10737.104256678787
C,B-taper_hold_A1-blend,Andaman & Nicobar,2045,05-09,10666.280677958195
C,B-taper_hold_A1-blend,Andaman & Nicobar,2046,05-09,10594.197250107902
C,B-taper_hold_A1-blend,Andaman & Nicobar,2047,05-09,10518.786136067722
C,B-taper_hold_A1-blend,Andaman & Nicobar,2048,05-09,10441.02737346497
C,B-taper_hold_A1-blend,Andaman & Nicobar,2049,05-09,10364.851096543778
C,B-taper_hold_A1-blend,Andaman & Nicobar,2050,05-09,10290.613084880679
C,B-taper_hold_A1-blend,Andaman & Nicobar,2051,05-09,10213.16428307234
C,B-taper_hold_A1-blend,Andaman & Nicobar,2052,05-09,10139.175491236872
C,B-taper_hold_A1-blend,Andaman & Nicobar,2053,05-09,10067.513839031573
C,B-taper_hold_A1-blend,Andaman & Nicobar,2054,05-09,9999.052195190057
C,B-taper_hold_A1-blend,Andaman & Nicobar,2055,05-09,9934.289878742356
C,B-taper_hold_A1-blend,Andaman & Nicobar,2056,05-09,9876.050698402
C,B-taper_hold_A1-blend,Andaman & Nicobar,2057,05-09,9822.685835506585
C,B-taper_hold_A1-blend,Andaman & Nicobar,2058,05-09,9773.556565268833
C,B-taper_hold_A1-blend,Andaman & Nicobar,2059,05-09,9728.731758257423
C,B-taper_hold_A1-blend,Andaman & Nicobar,2060,05-09,9683.114215473024
C,B-taper_hold_A1-blend,Andaman & Nicobar,2061,05-09,9640.096190590282
C,B-taper_hold_A1-blend,Andaman & Nicobar,2062,05-09,9601.124556072
C,B-taper_hold_A1-blend,Andaman & Nicobar,2063,05-09,9565.89669341708
C,B-taper_hold_A1-blend,Andaman & Nicobar,2064,05-09,9529.866218425399
C,B-taper_hold_A1-blend,Andaman & Nicobar,2065,05-09,9495.640013569524
C,B-taper_hold_A1-blend,Andaman & Nicobar,2066,05-09,9459.958614284604
C,B-taper_hold_A1-blend,Andaman & Nicobar,2067,05-09,9418.165151744704
C,B-taper_hold_A1-blend,Andaman & Nicobar,2068,05-09,9375.154770411438
C,B-taper_hold_A1-blend,Andaman & Nicobar,2069,05-09,9330.285291252056
C,B-taper_hold_A1-blend,Andaman & Nicobar,2070,05-09,9284.953865922855
C,B-taper_hold_A1-blend,Andaman & Nicobar,2071,05-09,9236.198484284158
C,B-taper_hold_A1-blend,Andaman & Nicobar,2072,05-09,9188.026434632458
C,B-taper_hold_A1-blend,Andaman & Nicobar,2073,05-09,9134.228458793514
C,B-taper_hold_A1-blend,Andaman & Nicobar,2074,05-09,9077.809611194814
C,B-taper_hold_A1-blend,Andaman & Nicobar,2075,05-09,9014.958933342616
C,B-taper_hold_A1-blend,Andaman & Nicobar,2076,05-09,8951.206684750194
C,B-taper_hold_A1-blend,Andaman & Nicobar,2077,05-09,8886.816155608
C,B-taper_hold_A1-blend,Andaman & Nicobar,2078,05-09,8819.900301096457
C,B-taper_hold_A1-blend,Andaman & Nicobar,2079,05-09,8754.059459208613
C,B-taper_hold_A1-blend,Andaman & Nicobar,2080,05-09,8689.663677769464
C,B-taper_hold_A1-blend,Andaman & Nicobar,2081,05-09,8623.049380154307
C,B-taper_hold_A1-blend,Andaman & Nicobar,2082,05-09,8556.845959431155
C,B-taper_hold_A1-blend,Andaman & Nicobar,2083,05-09,8494.512418258564
C,B-taper_hold_A1-blend,Andaman & Nicobar,2084,05-09,8431.71746603239
C,B-taper_hold_A1-blend,Andaman & Nicobar,2085,05-09,8369.28485977458
C,B-taper_hold_A1-blend,Andaman & Nicobar,2086,05-09,8310.53045190775
C,B-taper_hold_A1-blend,Andaman & Nicobar,2087,05-09,8250.283494912592
C,B-taper_hold_A1-blend,Andaman & Nicobar,2088,05-09,8192.461409430041
C,B-taper_hold_A1-blend,Andaman & Nicobar,2089,05-09,8137.52269184167
C,B-taper_hold_A1-blend,Andaman & Nicobar,2090,05-09,8085.268193345483
C,B-taper_hold_A1-blend,Andaman & Nicobar,2091,05-09,8033.380873241331
C,B-taper_hold_A1-blend,Andaman & Nicobar,2092,05-09,7986.7476831730655
C,B-taper_hold_A1-blend,Andaman & Nicobar,2093,05-09,7941.137154896961
C,B-taper_hold_A1-blend,Andaman & Nicobar,2094,05-09,7897.25061762074
C,B-taper_hold_A1-blend,Andaman & Nicobar,2095,05-09,7854.64726580441
C,B-taper_hold_A1-blend,Andaman & Nicobar,2096,05-09,7812.011042149536
C,B-taper_hold_A1-blend,Andaman & Nicobar,2097,05-09,7768.9127950417205
C,B-taper_hold_A1-blend,Andaman & Nicobar,2098,05-09,7724.423352878025
C,B-taper_hold_A1-blend,Andaman & Nicobar,2099,05-09,7676.175294741384
C,B-taper_hold_A1-blend,Andaman & Nicobar,2100,05-09,7626.575470337642
C,B-taper_hold_A1-blend,Andaman & Nicobar,1950,10-14,6184.171890953679
C,B-taper_hold_A1-blend,Andaman & Nicobar,1951,10-14,6237.989534809597
C,B-taper_hold_A1-blend,Andaman & Nicobar,1952,10-14,6271.497570796044
C,B-taper_hold_A1-blend,Andaman & Nicobar,1953,10-14,6294.019287700186
C,B-taper_hold_A1-blend,Andaman & Nicobar,1954,10-14,6325.482097674882
C,B-taper_hold_A1-blend,Andaman & Nicobar,1955,10-14,6393.121179480149
C,B-taper_hold_A1-blend,Andaman & Nicobar,1956,10-14,6493.011376821647
C,B-taper_hold_A1-blend,Andaman & Nicobar,1957,10-14,6621.331184404384
C,B-taper_hold_A1-blend,Andaman & Nicobar,1958,10-14,6763.9068478467425
C,B-taper_hold_A1-blend,Andaman & Nicobar,1959,10-14,6904.485473453713
C,B-taper_hold_A1-blend,Andaman & Nicobar,1960,10-14,7200.113518652676
C,B-taper_hold_A1-blend,Andaman & Nicobar,1961,10-14,7527.045744103288
C,B-taper_hold_A1-blend,Andaman & Nicobar,1962,10-14,7876.675356624056
C,B-taper_hold_A1-blend,Andaman & Nicobar,1963,10-14,8260.392331696672
C,B-taper_hold_A1-blend,Andaman & Nicobar,1964,10-14,8691.766765040606
C,B-taper_hold_A1-blend,Andaman & Nicobar,1965,10-14,9004.632991985885
C,B-taper_hold_A1-blend,Andaman & Nicobar,1966,10-14,9300.122402672165
C,B-taper_hold_A1-blend,Andaman & Nicobar,1967,10-14,9586.138746262022
C,B-taper_hold_A1-blend,Andaman & Nicobar,1968,10-14,9858.08157173919
C,B-taper_hold_A1-blend,Andaman & Nicobar,1969,10-14,10109.88153634769
C,B-taper_hold_A1-blend,Andaman & Nicobar,1970,10-14,10343.020571307654
C,B-taper_hold_A1-blend,Andaman & Nicobar,1971,10-14,10584.298801728382
C,B-taper_hold_A1-blend,Andaman & Nicobar,1972,10-14,10825.644071099561
C,B-taper_hold_A1-blend,Andaman & Nicobar,1973,10-14,11074.765165595047
C,B-taper_hold_A1-blend,Andaman & Nicobar,1974,10-14,11332.811635092698
C,B-taper_hold_A1-blend,Andaman & Nicobar,1975,10-14,11595.594929992887
C,B-taper_hold_A1-blend,Andaman & Nicobar,1976,10-14,11837.14719044216
C,B-taper_hold_A1-blend,Andaman & Nicobar,1977,10-14,12074.577397737721
C,B-taper_hold_A1-blend,Andaman & Nicobar,1978,10-14,12316.095565840706
C,B-taper_hold_A1-blend,Andaman & Nicobar,1979,10-14,12565.340862070301
C,B-taper_hold_A1-blend,Andaman & Nicobar,1980,10-14,12815.809308830425
