track,variant,unit,year,band,females
A,A1,Andaman & Nicobar,1950,00-04,2626.6821013271706
A,A1,Andaman & Nicobar,1951,00-04,2681.7494927771627
A,A1,Andaman & Nicobar,1952,00-04,2739.8555859845305
A,A1,Andaman & Nicobar,1953,00-04,2800.939341511561
A,A1,Andaman & Nicobar,1954,00-04,2863.0654955538744
A,A1,Andaman & Nicobar,1955,00-04,2929.7466447442785
A,A1,Andaman & Nicobar,1956,00-04,2998.213067465709
A,A1,Andaman & Nicobar,1957,00-04,3069.01552131958
A,A1,Andaman & Nicobar,1958,00-04,3138.2081604753807
A,A1,Andaman & Nicobar,1959,00-04,3212.6443442226464
A,A1,Andaman & Nicobar,1960,00-04,3287.9296428125645
A,A1,Andaman & Nicobar,1961,00-04,3365.812892084452
A,A1,Andaman & Nicobar,1962,00-04,3446.3137293064187
A,A1,Andaman & Nicobar,1963,00-04,3526.9757780978025
A,A1,Andaman & Nicobar,1964,00-04,3610.266021485686
A,A1,Andaman & Nicobar,1965,00-04,3694.7649655181394
A,A1,Andaman & Nicobar,1966,00-04,3776.0453045705267
A,A1,Andaman & Nicobar,1967,00-04,3856.8353265698174
A,A1,Andaman & Nicobar,1968,00-04,3941.7630123692497
A,A1,Andaman & Nicobar,1969,00-04,4027.1079349551474
A,A1,Andaman & Nicobar,1970,00-04,4114.40240012946
A,A1,Andaman & Nicobar,1971,00-04,4209.4922303334215
A,A1,Andaman & Nicobar,1972,00-04,4300.810680644252
A,A1,Andaman & Nicobar,1973,00-04,4398.918251476707
A,A1,Andaman & Nicobar,1974,00-04,4498.135107313897
A,A1,Andaman & Nicobar,1975,00-04,4604.29515585011
A,A1,Andaman & Nicobar,1976,00-04,4712.12979370071
A,A1,Andaman & Nicobar,1977,00-04,4822.704634225221
A,A1,Andaman & Nicobar,1978,00-04,4936.104294191282
A,A1,Andaman & Nicobar,1979,00-04,5047.752990684644
A,A1,Andaman & Nicobar,1980,00-04,5168.615616304992
A,A1,Andaman & Nicobar,1981,00-04,5291.177700909931
A,A1,Andaman & Nicobar,1982,00-04,5415.959379940414
A,A1,Andaman & Nicobar,1983,00-04,5543.606019762266
A,A1,Andaman & Nicobar,1984,00-04,5675.453726859066
A,A1,Andaman & Nicobar,1985,00-04,5810.321491340707
A,A1,Andaman & Nicobar,1986,00-04,5947.153187516533
A,A1,Andaman & Nicobar,1987,00-04,6086.993357295452
A,A1,Andaman & Nicobar,1988,00-04,6227.285830411031
A,A1,Andaman & Nicobar,1989,00-04,6369.640295479363
A,A1,Andaman & Nicobar,1990,00-04,6514.154150828631
A,A1,Andaman & Nicobar,1991,00-04,6659.856785869908
A,A1,Andaman & Nicobar,1992,00-04,6804.110108571406
A,A1,Andaman & Nicobar,1993,00-04,6950.229649433956
A,A1,Andaman & Nicobar,1994,00-04,7095.791088419861
A,A1,Andaman & Nicobar,1995,00-04,7239.0870076196525
A,A1,Andaman & Nicobar,1996,00-04,7385.046392849353
A,A1,Andaman & Nicobar,1997,00-04,7531.495322880034
A,A1,Andaman & Nicobar,1998,00-04,7678.413719156663
A,A1,Andaman & Nicobar,1999,00-04,7825.883645286823
A,A1,Andaman & Nicobar,2000,00-04,7973.3750368737765
A,A1,Andaman & Nicobar,2001,00-04,8123.173791703369
A,A1,Andaman & Nicobar,2002,00-04,8275.473618974906
A,A1,Andaman & Nicobar,2003,00-04,8421.793456820125
A,A1,Andaman & Nicobar,2004,00-04,8566.903254399755
A,A1,Andaman & Nicobar,2005,00-04,8713.452860890056
A,A1,Andaman & Nicobar,2006,00-04,8851.346766211995
A,A1,Andaman & Nicobar,2007,00-04,8991.235855798466
A,A1,Andaman & Nicobar,2008,00-04,9123.543557232599
A,A1,Andaman & Nicobar,2009,00-04,9255.401130244196
A,A1,Andaman & Nicobar,2010,00-04,9393.307029114312
A,A1,Andaman & Nicobar,2011,00-04,9531.077121933624
A,A1,Andaman & Nicobar,2012,00-04,9666.000000000002
A,A1,Andaman & Nicobar,2013,00-04,9774.000000000002
A,A1,Andaman & Nicobar,2014,00-04,9828.000000000002
A,A1,Andaman & Nicobar,2015,00-04,9882.000000000002
A,A1,Andaman & Nicobar,2016,00-04,9936.000000000002
A,A1,Andaman & Nicobar,2017,00-04,9990.000000000002
A,A1,Andaman & Nicobar,2018,00-04,10044.000000000002
A,A1,Andaman & Nicobar,2019,00-04,10098.000000000002
A,A1,Andaman & Nicobar,2020,00-04,10152.000000000002
A,A1,Andaman & Nicobar,2021,00-04,10206.000000000002
A,A1,Andaman & Nicobar,2022,00-04,10260.000000000002
A,A1,Andaman & Nicobar,2023,00-04,10314.000000000002
A,A1,Andaman & Nicobar,2024,00-04,10314.000000000002
A,A1,Andaman & Nicobar,2025,00-04,10368.000000000002
A,A1,Andaman & Nicobar,2026,00-04,10422.000000000002
A,A1,Andaman & Nicobar,2027,00-04,10422.000000000002
A,A1,Andaman & Nicobar,2028,00-04,10476.000000000002
A,A1,Andaman & Nicobar,2029,00-04,10476.000000000002
A,A1,Andaman & Nicobar,2030,00-04,10530.000000000002
A,A1,Andaman & Nicobar,2031,00-04,10530.000000000002
A,A1,Andaman & Nicobar,2032,00-04,10530.000000000002
A,A1,Andaman & Nicobar,2033,00-04,10584.000000000002
A,A1,Andaman & Nicobar,2034,00-04,10584.000000000002
A,A1,Andaman & Nicobar,2035,00-04,10584.000000000002
A,A1,Andaman & Nicobar,2036,00-04,10638.000000000002
A,A1,Andaman & Nicobar,2037,00-04,10706.45154824761
A,A1,Andaman & Nicobar,2038,00-04,10771.974444786276
A,A1,Andaman & Nicobar,2039,00-04,10834.594234438022
A,A1,Andaman & Nicobar,2040,00-04,10894.50570682679
A,A1,Andaman & Nicobar,2041,00-04,10951.849344665696
A,A1,Andaman & Nicobar,2042,00-04,11006.427803848599
A,A1,Andaman & Nicobar,2043,00-04,11058.1192977105
A,A1,Andaman & Nicobar,2044,00-04,11106.866260649767
A,A1,Andaman & Nicobar,2045,00-04,11153.070975285233
A,A1,Andaman & Nicobar,2046,00-04,11196.533957268908
A,A1,Andaman & Nicobar,2047,00-04,11237.280240526377
A,A1,Andaman & Nicobar,2048,00-04,11275.242414343526
A,A1,Andaman & Nicobar,2049,00-04,11310.544888907607
A,A1,Andaman & Nicobar,2050,00-04,11343.41367375748
A,A1,Andaman & Nicobar,2051,00-04,11374.003501474548
A,A1,Andaman & Nicobar,2052,00-04,11402.202637626477
A,A1,Andaman & Nicobar,2053,00-04,11428.017226778564
A,A1,Andaman & Nicobar,2054,00-04,11451.597348212203
A,A1,Andaman & Nicobar,2055,00-04,11472.458119781348
A,A1,Andaman & Nicobar,2056,00-04,11491.2315618069
A,A1,Andaman & Nicobar,2057,00-04,11507.708648604646
A,A1,Andaman & Nicobar,2058,00-04,11522.123964488832
A,A1,Andaman & Nicobar,2059,00-04,11534.189570987213
A,A1,Andaman & Nicobar,2060,00-04,11543.966195736146
A,A1,Andaman & Nicobar,2061,00-04,11551.393552955655
A,A1,Andaman & Nicobar,2062,00-04,11556.139780887623
A,A1,Andaman & Nicobar,2063,00-04,11558.612602507568
A,A1,Andaman & Nicobar,2064,00-04,11558.783600926992
A,A1,Andaman & Nicobar,2065,00-04,11556.537575902581
A,A1,Andaman & Nicobar,2066,00-04,11551.648738823662
A,A1,Andaman & Nicobar,2067,00-04,11544.673856346257
A,A1,Andaman & Nicobar,2068,00-04,11535.024141034739
A,A1,Andaman & Nicobar,2069,00-04,11522.73879383491
A,A1,Andaman & Nicobar,2070,00-04,11507.94037466043
A,A1,Andaman & Nicobar,2071,00-04,11490.652163819372
A,A1,Andaman & Nicobar,2072,00-04,11471.131086989246
A,A1,Andaman & Nicobar,2073,00-04,11449.089357585935
A,A1,Andaman & Nicobar,2074,00-04,11425.029725322887
A,A1,Andaman & Nicobar,2075,00-04,11398.718199630364
A,A1,Andaman & Nicobar,2076,00-04,11370.129152838275
A,A1,Andaman & Nicobar,2077,00-04,11339.674574597813
A,A1,Andaman & Nicobar,2078,00-04,11307.291486566684
A,A1,Andaman & Nicobar,2079,00-04,11273.06530510653
A,A1,Andaman & Nicobar,2080,00-04,11237.058414815134
A,A1,Andaman & Nicobar,2081,00-04,11199.34544799684
A,A1,Andaman & Nicobar,2082,00-04,11160.118612177363
A,A1,Andaman & Nicobar,2083,00-04,11119.609633412485
A,A1,Andaman & Nicobar,2084,00-04,11077.59640983072
A,A1,Andaman & Nicobar,2085,00-04,11034.446717829147
A,A1,Andaman & Nicobar,2086,00-04,10989.881815071449
A,A1,Andaman & Nicobar,2087,00-04,10944.31268322395
A,A1,Andaman & Nicobar,2088,00-04,10898.122729353212
A,A1,Andaman & Nicobar,2089,00-04,10850.836253641104
A,A1,Andaman & Nicobar,2090,00-04,10802.712750055352
A,A1,Andaman & Nicobar,2091,00-04,10753.701957432622
A,A1,Andaman & Nicobar,2092,00-04,10704.15466831535
A,A1,Andaman & Nicobar,2093,00-04,10654.312205327595
A,A1,Andaman & Nicobar,2094,00-04,10603.636345973326
A,A1,Andaman & Nicobar,2095,00-04,10552.54661907824
A,A1,Andaman & Nicobar,2096,00-04,10501.07732374391
A,A1,Andaman & Nicobar,2097,00-04,10449.473676453747
A,A1,Andaman & Nicobar,2098,00-04,10397.624205127644
A,A1,Andaman & Nicobar,2099,00-04,10345.348632362178
A,A1,Andaman & Nicobar,2100,00-04,10293.131163710808
A,A1,Andaman & Nicobar,1950,05-09,2821.2511458699237
A,A1,Andaman & Nicobar,1951,05-09,2880.3976033532485
A,A1,Andaman & Nicobar,1952,05-09,2942.8078516130136
A,A1,Andaman & Nicobar,1953,05-09,3008.4163297716764
A,A1,Andaman & Nicobar,1954,05-09,3075.144421150457
A,A1,Andaman & Nicobar,1955,05-09,3146.764914725336
A,A1,Andaman & Nicobar,1956,05-09,3220.302924315021
A,A1,Andaman & Nicobar,1957,05-09,3296.350004380289
A,A1,Andaman & Nicobar,1958,05-09,3370.6680242142975
A,A1,Andaman & Nicobar,1959,05-09,3450.6179993502496
A,A1,Andaman & Nicobar,1960,05-09,3531.4799867246056
A,A1,Andaman & Nicobar,1961,05-09,3615.132365572189
A,A1,Andaman & Nicobar,1962,05-09,3701.5962277735607
A,A1,Andaman & Nicobar,1963,05-09,3788.2332431420837
A,A1,Andaman & Nicobar,1964,05-09,3877.6931341883287
A,A1,Andaman & Nicobar,1965,05-09,3968.4512592602237
A,A1,Andaman & Nicobar,1966,05-09,4055.7523641683433
A,A1,Andaman & Nicobar,1967,05-09,4142.526832241655
A,A1,Andaman & Nicobar,1968,05-09,4233.745457729934
A,A1,Andaman & Nicobar,1969,05-09,4325.4122264333055
A,A1,Andaman & Nicobar,1970,05-09,4419.172948287197
A,A1,Andaman & Nicobar,1971,05-09,4521.306469617378
A,A1,Andaman & Nicobar,1972,05-09,4619.389249580862
A,A1,Andaman & Nicobar,1973,05-09,4724.764047882389
A,A1,Andaman & Nicobar,1974,05-09,4831.330300448259
A,A1,Andaman & Nicobar,1975,05-09,4945.3540562834505
A,A1,Andaman & Nicobar,1976,05-09,5061.176445085947
A,A1,Andaman & Nicobar,1977,05-09,5179.942014538199
A,A1,Andaman & Nicobar,1978,05-09,5301.741649316562
A,A1,Andaman & Nicobar,1979,05-09,5421.6606196242465
A,A1,Andaman & Nicobar,1980,05-09,5551.476032327583
A,A1,Andaman & Nicobar,1981,05-09,5683.1167898662225
A,A1,Andaman & Nicobar,1982,05-09,5817.141556232295
A,A1,Andaman & Nicobar,1983,05-09,5954.243502707619
A,A1,Andaman & Nicobar,1984,05-09,6095.857706626402
A,A1,Andaman & Nicobar,1985,05-09,6240.715675884463
A,A1,Andaman & Nicobar,1986,05-09,6387.683053258498
A,A1,Andaman & Nicobar,1987,05-09,6537.881754132151
A,A1,Andaman & Nicobar,1988,05-09,6688.56626229333
A,A1,Andaman & Nicobar,1989,05-09,6841.465502551908
A,A1,Andaman & Nicobar,1990,05-09,6996.684087927047
A,A1,Andaman & Nicobar,1991,05-09,7153.17951074916
A,A1,Andaman & Nicobar,1992,05-09,7308.11826476188
A,A1,Andaman & Nicobar,1993,05-09,7465.0614753179525
A,A1,Andaman & Nicobar,1994,05-09,7621.405243117628
A,A1,Andaman & Nicobar,1995,05-09,7775.315674850737
A,A1,Andaman & Nicobar,1996,05-09,7932.086866393749
A,A1,Andaman & Nicobar,1997,05-09,8089.383865315592
A,A1,Andaman & Nicobar,1998,05-09,8247.18510576086
A,A1,Andaman & Nicobar,1999,05-09,8405.578730122883
A,A1,Andaman & Nicobar,2000,05-09,8563.995409975538
A,A1,Andaman & Nicobar,2001,05-09,8724.890368866581
A,A1,Andaman & Nicobar,2002,05-09,8888.471664824898
A,A1,Andaman & Nicobar,2003,05-09,9045.63000917717
A,A1,Andaman & Nicobar,2004,05-09,9201.488680651588
A,A1,Andaman & Nicobar,2005,05-09,9358.893813548577
A,A1,Andaman & Nicobar,2006,05-09,9507.002082227697
A,A1,Andaman & Nicobar,2007,05-09,9657.253326598353
A,A1,Andaman & Nicobar,2008,05-09,9799.361598509086
A,A1,Andaman & Nicobar,2009,05-09,9940.986399151172
A,A1,Andaman & Nicobar,2010,05-09,10089.107549789445
A,A1,Andaman & Nicobar,2011,05-09,10237.082834669447
A,A1,Andaman & Nicobar,2012,05-09,10382.0
A,A1,Andaman & Nicobar,2013,05-09,10498.0
A,A1,Andaman & Nicobar,2014,05-09,10556.0
A,A1,Andaman & Nicobar,2015,05-09,10614.0
A,A1,Andaman & Nicobar,2016,05-09,10672.0
A,A1,Andaman & Nicobar,2017,05-09,10730.0
A,A1,Andaman & Nicobar,2018,05-09,10788.0
A,A1,Andaman & Nicobar,2019,05-09,10846.0
A,A1,Andaman & Nicobar,2020,05-09,10904.0
A,A1,Andaman & Nicobar,2021,05-09,10962.0
A,A1,Andaman & Nicobar,2022,05-09,11020.0
A,A1,Andaman & Nicobar,2023,05-09,11078.0
A,A1,Andaman & Nicobar,2024,05-09,11078.0
A,A1,Andaman & Nicobar,2025,05-09,11136.0
A,A1,Andaman & Nicobar,2026,05-09,11194.0
A,A1,Andaman & Nicobar,2027,05-09,11194.0
A,A1,Andaman & Nicobar,2028,05-09,11252.0
A,A1,Andaman & Nicobar,2029,05-09,11252.0
A,A1,Andaman & Nicobar,2030,05-09,11310.0
A,A1,Andaman & Nicobar,2031,05-09,11310.0
A,A1,Andaman & Nicobar,2032,05-09,11310.0
A,A1,Andaman & Nicobar,2033,05-09,11368.0
A,A1,Andaman & Nicobar,2034,05-09,11368.0
A,A1,Andaman & Nicobar,2035,05-09,11368.0
A,A1,Andaman & Nicobar,2036,05-09,11426.0
A,A1,Andaman & Nicobar,2037,05-09,11499.522033302988
A,A1,Andaman & Nicobar,2038,05-09,11569.898477733406
A,A1,Andaman & Nicobar,2039,05-09,11637.156770322319
A,A1,Andaman & Nicobar,2040,05-09,11701.5061295547
A,A1,Andaman & Nicobar,2041,05-09,11763.097444270561
A,A1,Andaman & Nicobar,2042,05-09,11821.718752281828
A,A1,Andaman & Nicobar,2043,05-09,11877.239245689054
A,A1,Andaman & Nicobar,2044,05-09,11929.59709477197
A,A1,Andaman & Nicobar,2045,05-09,11979.224380861915
A,A1,Andaman & Nicobar,2046,05-09,12025.90684299253
A,A1,Andaman & Nicobar,2047,05-09,12069.671369454256
A,A1,Andaman & Nicobar,2048,05-09,12110.445556146748
A,A1,Andaman & Nicobar,2049,05-09,12148.363028826689
A,A1,Andaman & Nicobar,2050,05-09,12183.666538480256
A,A1,Andaman & Nicobar,2051,05-09,12216.52227936155
A,A1,Andaman & Nicobar,2052,05-09,12246.810240413623
A,A1,Andaman & Nicobar,2053,05-09,12274.537021354752
A,A1,Andaman & Nicobar,2054,05-09,12299.863818450141
A,A1,Andaman & Nicobar,2055,05-09,12322.269832357742
A,A1,Andaman & Nicobar,2056,05-09,12342.433899718522
A,A1,Andaman & Nicobar,2057,05-09,12360.131511464248
A,A1,Andaman & Nicobar,2058,05-09,12375.61462852504
A,A1,Andaman & Nicobar,2059,05-09,12388.573983652932
A,A1,Andaman & Nicobar,2060,05-09,12399.074802827712
A,A1,Andaman & Nicobar,2061,05-09,12407.052334656071
A,A1,Andaman & Nicobar,2062,05-09,12412.150135027445
A,A1,Andaman & Nicobar,2063,05-09,12414.806128619239
A,A1,Andaman & Nicobar,2064,05-09,12414.98979358825
A,A1,Andaman & Nicobar,2065,05-09,12412.577396339808
A,A1,Andaman & Nicobar,2066,05-09,12407.326423180968
A,A1,Andaman & Nicobar,2067,05-09,12399.834882742274
A,A1,Andaman & Nicobar,2068,05-09,12389.470373703978
A,A1,Andaman & Nicobar,2069,05-09,12376.275000785641
A,A1,Andaman & Nicobar,2070,05-09,12360.380402413053
A,A1,Andaman & Nicobar,2071,05-09,12341.811583361547
A,A1,Andaman & Nicobar,2072,05-09,12320.844500840301
A,A1,Andaman & Nicobar,2073,05-09,12297.17005074045
A,A1,Andaman & Nicobar,2074,05-09,12271.328223494953
A,A1,Andaman & Nicobar,2075,05-09,12243.067695899279
A,A1,Andaman & Nicobar,2076,05-09,12212.360941937404
A,A1,Andaman & Nicobar,2077,05-09,12179.650469012466
A,A1,Andaman & Nicobar,2078,05-09,12144.86863371977
A,A1,Andaman & Nicobar,2079,05-09,12108.107179558863
A,A1,Andaman & Nicobar,2080,05-09,12069.433112208846
A,A1,Andaman & Nicobar,2081,05-09,12028.9265922929
A,A1,Andaman & Nicobar,2082,05-09,11986.79406493124
A,A1,Andaman & Nicobar,2083,05-09,11943.284421072669
A,A1,Andaman & Nicobar,2084,05-09,11898.159106855217
A,A1,Andaman & Nicobar,2085,05-09,11851.813141372046
A,A1,Andaman & Nicobar,2086,05-09,11803.947134706368
A,A1,Andaman & Nicobar,2087,05-09,11755.00251161091
A,A1,Andaman & Nicobar,2088,05-09,11705.39107967567
A,A1,Andaman & Nicobar,2089,05-09,11654.601902058963
A,A1,Andaman & Nicobar,2090,05-09,11602.913694503895
A,A1,Andaman & Nicobar,2091,05-09,11550.272472798
A,A1,Andaman & Nicobar,2092,05-09,11497.055014116486
A,A1,Andaman & Nicobar,2093,05-09,11443.520516833341
A,A1,Andaman & Nicobar,2094,05-09,11389.090890119496
A,A1,Andaman & Nicobar,2095,05-09,11334.21673900996
A,A1,Andaman & Nicobar,2096,05-09,11278.934903280495
A,A1,Andaman & Nicobar,2097,05-09,11223.508763598467
A,A1,Andaman & Nicobar,2098,05-09,11167.818590692654
A,A1,Andaman & Nicobar,2099,05-09,11111.670753277895
A,A1,Andaman & Nicobar,2100,05-09,11055.58532398568
A,A1,Andaman & Nicobar,1950,10-14,3064.462451548365
A,A1,Andaman & Nicobar,1951,10-14,3128.707741573356
A,A1,Andaman & Nicobar,1952,10-14,3196.498183648618
A,A1,Andaman & Nicobar,1953,10-14,3267.7625650968207
A,A1,Andaman & Nicobar,1954,10-14,3340.243078146186
A,A1,Andaman & Nicobar,1955,10-14,3418.0377522016574
A,A1,Andaman & Nicobar,1956,10-14,3497.91524537666
A,A1,Andaman & Nicobar,1957,10-14,3580.518108206176
A,A1,Andaman & Nicobar,1958,10-14,3661.2428538879435
A,A1,Andaman & Nicobar,1959,10-14,3748.0850682597534
A,A1,Andaman & Nicobar,1960,10-14,3835.9179166146578
A,A1,Andaman & Nicobar,1961,10-14,3926.7817074318596
A,A1,Andaman & Nicobar,1962,10-14,4020.699350857488
A,A1,Andaman & Nicobar,1963,10-14,4114.805074447435
A,A1,Andaman & Nicobar,1964,10-14,4211.977025066632
A,A1,Andaman & Nicobar,1965,10-14,4310.559126437829
A,A1,Andaman & Nicobar,1966,10-14,4405.386188665613
A,A1,Andaman & Nicobar,1967,10-14,4499.641214331453
A,A1,Andaman & Nicobar,1968,10-14,4598.723514430791
A,A1,Andaman & Nicobar,1969,10-14,4698.292590781004
A,A1,Andaman & Nicobar,1970,10-14,4800.136133484369
A,A1,Andaman & Nicobar,1971,10-14,4911.074268722324
A,A1,Andaman & Nicobar,1972,10-14,5017.612460751626
A,A1,Andaman & Nicobar,1973,10-14,5132.07129338949
A,A1,Andaman & Nicobar,1974,10-14,5247.824291866211
A,A1,Andaman & Nicobar,1975,10-14,5371.677681825127
A,A1,Andaman & Nicobar,1976,10-14,5497.484759317494
A,A1,Andaman & Nicobar,1977,10-14,5626.488739929423
A,A1,Andaman & Nicobar,1978,10-14,5758.788343223161
A,A1,Andaman & Nicobar,1979,10-14,5889.04515579875
A,A1,Andaman & Nicobar,1980,10-14,6030.051552355822
A,A1,Andaman & Nicobar,1981,10-14,6173.040651061586
A,A1,Andaman & Nicobar,1982,10-14,6318.619276597147
A,A1,Andaman & Nicobar,1983,10-14,6467.54035638931
A,A1,Andaman & Nicobar,1984,10-14,6621.362681335575
A,A1,Andaman & Nicobar,1985,10-14,6778.7084065641575
A,A1,Andaman & Nicobar,1986,10-14,6938.345385435954
A,A1,Andaman & Nicobar,1987,10-14,7101.492250178026
A,A1,Andaman & Nicobar,1988,10-14,7265.166802146202
A,A1,Andaman & Nicobar,1989,10-14,7431.247011392589
A,A1,Andaman & Nicobar,1990,10-14,7599.846509300068
A,A1,Andaman & Nicobar,1991,10-14,7769.832916848224
A,A1,Andaman & Nicobar,1992,10-14,7938.128459999973
A,A1,Andaman & Nicobar,1993,10-14,8108.601257672947
A,A1,Andaman & Nicobar,1994,10-14,8278.422936489837
A,A1,Andaman & Nicobar,1995,10-14,8445.601508889593
A,A1,Andaman & Nicobar,1996,10-14,8615.887458324243
A,A1,Andaman & Nicobar,1997,10-14,8786.744543360039
A,A1,Andaman & Nicobar,1998,10-14,8958.149339016105
A,A1,Andaman & Nicobar,1999,10-14,9130.197586167958
A,A1,Andaman & Nicobar,2000,10-14,9302.270876352737
A,A1,Andaman & Nicobar,2001,10-14,9477.036090320595
A,A1,Andaman & Nicobar,2002,10-14,9654.719222137388
A,A1,Andaman & Nicobar,2003,10-14,9825.425699623478
A,A1,Andaman & Nicobar,2004,10-14,9994.72046346638
A,A1,Andaman & Nicobar,2005,10-14,10165.69500437173
A,A1,Andaman & Nicobar,2006,10-14,10326.571227247325
A,A1,Andaman & Nicobar,2007,10-14,10489.775165098208
A,A1,Andaman & Nicobar,2008,10-14,10644.134150104695
A,A1,Andaman & Nicobar,2009,10-14,10797.967985284893
A,A1,Andaman & Nicobar,2010,10-14,10958.858200633362
A,A1,Andaman & Nicobar,2011,10-14,11119.589975589226
A,A1,Andaman & Nicobar,2012,10-14,11277.0
A,A1,Andaman & Nicobar,2013,10-14,11403.0
A,A1,Andaman & Nicobar,2014,10-14,11466.0
A,A1,Andaman & Nicobar,2015,10-14,11529.0
A,A1,Andaman & Nicobar,2016,10-14,11592.0
A,A1,Andaman & Nicobar,2017,10-14,11655.0
A,A1,Andaman & Nicobar,2018,10-14,11718.0
A,A1,Andaman & Nicobar,2019,10-14,11781.0
A,A1,Andaman & Nicobar,2020,10-14,11844.0
A,A1,Andaman & Nicobar,2021,10-14,11907.0
A,A1,Andaman & Nicobar,2022,10-14,11970.0
A,A1,Andaman & Nicobar,2023,10-14,12033.0
A,A1,Andaman & Nicobar,2024,10-14,12033.0
A,A1,Andaman & Nicobar,2025,10-14,12096.0
A,A1,Andaman & Nicobar,2026,10-14,12159.0
A,A1,Andaman & Nicobar,2027,10-14,12159.0
A,A1,Andaman & Nicobar,2028,10-14,12222.0
A,A1,Andaman & Nicobar,2029,10-14,12222.0
A,A1,Andaman & Nicobar,2030,10-14,12285.0
A,A1,Andaman & Nicobar,2031,10-14,12285.0
A,A1,Andaman & Nicobar,2032,10-14,12285.0
A,A1,Andaman & Nicobar,2033,10-14,12348.0
A,A1,Andaman & Nicobar,2034,10-14,12348.0
A,A1,Andaman & Nicobar,2035,10-14,12348.0
A,A1,Andaman & Nicobar,2036,10-14,12411.0
A,A1,Andaman & Nicobar,2037,10-14,12490.86013962221
A,A1,Andaman & Nicobar,2038,10-14,12567.303518917319
A,A1,Andaman & Nicobar,2039,10-14,12640.35994017769
A,A1,Andaman & Nicobar,2040,10-14,12710.256657964586
A,A1,Andaman & Nicobar,2041,10-14,12777.157568776642
A,A1,Andaman & Nicobar,2042,10-14,12840.832437823363
A,A1,Andaman & Nicobar,2043,10-14,12901.139180662247
A,A1,Andaman & Nicobar,2044,10-14,12958.010637424726
A,A1,Andaman & Nicobar,2045,10-14,13011.916137832768
A,A1,Andaman & Nicobar,2046,10-14,13062.622950147057
A,A1,Andaman & Nicobar,2047,10-14,13110.160280614105
A,A1,Andaman & Nicobar,2048,10-14,13154.449483400776
A,A1,Andaman & Nicobar,2049,10-14,13195.63570372554
A,A1,Andaman & Nicobar,2050,10-14,13233.982619383725
A,A1,Andaman & Nicobar,2051,10-14,13269.670751720303
A,A1,Andaman & Nicobar,2052,10-14,13302.569743897555
A,A1,Andaman & Nicobar,2053,10-14,13332.686764574988
A,A1,Andaman & Nicobar,2054,10-14,13360.196906247565
A,A1,Andaman & Nicobar,2055,10-14,13384.534473078236
A,A1,Andaman & Nicobar,2056,10-14,13406.436822108048
A,A1,Andaman & Nicobar,2057,10-14,13425.660090038751
A,A1,Andaman & Nicobar,2058,10-14,13442.477958570302
A,A1,Andaman & Nicobar,2059,10-14,13456.55449948508
A,A1,Andaman & Nicobar,2060,10-14,13467.960561692167
A,A1,Andaman & Nicobar,2061,10-14,13476.625811781594
A,A1,Andaman & Nicobar,2062,10-14,13482.163077702224
A,A1,Andaman & Nicobar,2063,10-14,13485.048036258826
A,A1,Andaman & Nicobar,2064,10-14,13485.247534414822
A,A1,Andaman & Nicobar,2065,10-14,13482.62717188634
A,A1,Andaman & Nicobar,2066,10-14,13476.923528627602
A,A1,Andaman & Nicobar,2067,10-14,13468.786165737296
A,A1,Andaman & Nicobar,2068,10-14,13457.528164540527
A,A1,Andaman & Nicobar,2069,10-14,13443.195259474058
A,A1,Andaman & Nicobar,2070,10-14,13425.930437103832
A,A1,Andaman & Nicobar,2071,10-14,13405.760857789264
A,A1,Andaman & Nicobar,2072,10-14,13382.986268154118
A,A1,Andaman & Nicobar,2073,10-14,13357.270917183589
A,A1,Andaman & Nicobar,2074,10-14,13329.201346210033
A,A1,Andaman & Nicobar,2075,10-14,13298.504566235422
A,A1,Andaman & Nicobar,2076,10-14,13265.150678311318
A,A1,Andaman & Nicobar,2077,10-14,13229.62033703078
A,A1,Andaman & Nicobar,2078,10-14,13191.840067661127
A,A1,Andaman & Nicobar,2079,10-14,13151.90952262428
A,A1,Andaman & Nicobar,2080,10-14,13109.901483950985
A,A1,Andaman & Nicobar,2081,10-14,13065.903022662978
A,A1,Andaman & Nicobar,2082,10-14,13020.138380873586
A,A1,Andaman & Nicobar,2083,10-14,12972.877905647896
A,A1,Andaman & Nicobar,2084,10-14,12923.862478135838
A,A1,Andaman & Nicobar,2085,10-14,12873.521170800668
A,A1,Andaman & Nicobar,2086,10-14,12821.52878425002
A,A1,Andaman & Nicobar,2087,10-14,12768.364797094608
A,A1,Andaman & Nicobar,2088,10-14,12714.476517578745
A,A1,Andaman & Nicobar,2089,10-14,12659.308962581286
A,A1,Andaman & Nicobar,2090,10-14,12603.164875064575
A,A1,Andaman & Nicobar,2091,10-14,12545.985617004724
A,A1,Andaman & Nicobar,2092,10-14,12488.180446367905
A,A1,Andaman & Nicobar,2093,10-14,12430.030906215525
A,A1,Andaman & Nicobar,2094,10-14,12370.90907030221
A,A1,Andaman & Nicobar,2095,10-14,12311.304388924611
A,A1,Andaman & Nicobar,2096,10-14,12251.256877701226
A,A1,Andaman & Nicobar,2097,10-14,12191.052622529369
A,A1,Andaman & Nicobar,2098,10-14,12130.561572648916
A,A1,Andaman & Nicobar,2099,10-14,12069.57340442254
A,A1,Andaman & Nicobar,2100,10-14,12008.653024329273
A,A1,Andaman & Nicobar,1950,15-19,3210.3892349554308
