track,variant,unit,year,band,females
B,B-hold_hold,Andaman & Nicobar,1950,00-04,6608.082755357894
B,B-hold_hold,Andaman & Nicobar,1951,00-04,6885.393478884454
B,B-hold_hold,Andaman & Nicobar,1952,00-04,7175.189252604168
B,B-hold_hold,Andaman & Nicobar,1953,00-04,7491.875618940732
B,B-hold_hold,Andaman & Nicobar,1954,00-04,7842.782121686464
B,B-hold_hold,Andaman & Nicobar,1955,00-04,8096.900997957594
B,B-hold_hold,Andaman & Nicobar,1956,00-04,8337.666848265628
B,B-hold_hold,Andaman & Nicobar,1957,00-04,8568.986224537675
B,B-hold_hold,Andaman & Nicobar,1958,00-04,8781.505980622858
B,B-hold_hold,Andaman & Nicobar,1959,00-04,8976.589020905596
B,B-hold_hold,Andaman & Nicobar,1960,00-04,9156.15451569172
B,B-hold_hold,Andaman & Nicobar,1961,00-04,9343.616659974257
B,B-hold_hold,Andaman & Nicobar,1962,00-04,9535.14160768559
B,B-hold_hold,Andaman & Nicobar,1963,00-04,9732.069526104993
B,B-hold_hold,Andaman & Nicobar,1964,00-04,9942.197920375022
B,B-hold_hold,Andaman & Nicobar,1965,00-04,10162.754714361683
B,B-hold_hold,Andaman & Nicobar,1966,00-04,10332.14482582223
B,B-hold_hold,Andaman & Nicobar,1967,00-04,10490.359385715434
B,B-hold_hold,Andaman & Nicobar,1968,00-04,10645.550439393257
B,B-hold_hold,Andaman & Nicobar,1969,00-04,10831.59521599298
B,B-hold_hold,Andaman & Nicobar,1970,00-04,11011.173665641341
B,B-hold_hold,Andaman & Nicobar,1971,00-04,11211.59833932523
B,B-hold_hold,Andaman & Nicobar,1972,00-04,11425.58992639161
B,B-hold_hold,Andaman & Nicobar,1973,00-04,11640.754325067948
B,B-hold_hold,Andaman & Nicobar,1974,00-04,11862.085238169566
B,B-hold_hold,Andaman & Nicobar,1975,00-04,12104.769465628598
B,B-hold_hold,Andaman & Nicobar,1976,00-04,12329.985515476892
B,B-hold_hold,Andaman & Nicobar,1977,00-04,12561.640131857466
B,B-hold_hold,Andaman & Nicobar,1978,00-04,12771.619148634338
B,B-hold_hold,Andaman & Nicobar,1979,00-04,12965.876779123055
B,B-hold_hold,Andaman & Nicobar,1980,00-04,13182.568794003702
B,B-hold_hold,Andaman & Nicobar,1981,00-04,13448.89379435245
B,B-hold_hold,Andaman & Nicobar,1982,00-04,13707.491615953657
B,B-hold_hold,Andaman & Nicobar,1983,00-04,13992.08402959774
B,B-hold_hold,Andaman & Nicobar,1984,00-04,14293.70098291715
B,B-hold_hold,Andaman & Nicobar,1985,00-04,14597.137962188515
B,B-hold_hold,Andaman & Nicobar,1986,00-04,14863.0256698405
B,B-hold_hold,Andaman & Nicobar,1987,00-04,15141.248521422593
B,B-hold_hold,Andaman & Nicobar,1988,00-04,15375.468464911233
B,B-hold_hold,Andaman & Nicobar,1989,00-04,15585.15004862652
B,B-hold_hold,Andaman & Nicobar,1990,00-04,15759.021220496688
B,B-hold_hold,Andaman & Nicobar,1991,00-04,15902.320768179818
B,B-hold_hold,Andaman & Nicobar,1992,00-04,15876.261881565088
B,B-hold_hold,Andaman & Nicobar,1993,00-04,15851.179194131571
B,B-hold_hold,Andaman & Nicobar,1994,00-04,15796.43114645356
B,B-hold_hold,Andaman & Nicobar,1995,00-04,15730.163224642272
B,B-hold_hold,Andaman & Nicobar,1996,00-04,15666.736261571117
B,B-hold_hold,Andaman & Nicobar,1997,00-04,15595.928329996364
B,B-hold_hold,Andaman & Nicobar,1998,00-04,15522.370734344144
B,B-hold_hold,Andaman & Nicobar,1999,00-04,15457.782260666267
B,B-hold_hold,Andaman & Nicobar,2000,00-04,15390.664848028377
B,B-hold_hold,Andaman & Nicobar,2001,00-04,15354.982105644445
B,B-hold_hold,Andaman & Nicobar,2002,00-04,15347.986466010489
B,B-hold_hold,Andaman & Nicobar,2003,00-04,15325.529089696613
B,B-hold_hold,Andaman & Nicobar,2004,00-04,15270.21709789627
B,B-hold_hold,Andaman & Nicobar,2005,00-04,15191.525285444592
B,B-hold_hold,Andaman & Nicobar,2006,00-04,15034.422143310989
B,B-hold_hold,Andaman & Nicobar,2007,00-04,14821.581509405993
B,B-hold_hold,Andaman & Nicobar,2008,00-04,14592.11252272444
B,B-hold_hold,Andaman & Nicobar,2009,00-04,14391.964964599272
B,B-hold_hold,Andaman & Nicobar,2010,00-04,14231.017676914813
B,B-hold_hold,Andaman & Nicobar,2011,00-04,14086.613262665922
B,B-hold_hold,Andaman & Nicobar,2012,00-04,14027.377087162062
B,B-hold_hold,Andaman & Nicobar,2013,00-04,13979.052989724822
B,B-hold_hold,Andaman & Nicobar,2014,00-04,13897.72779179639
B,B-hold_hold,Andaman & Nicobar,2015,00-04,13710.9316431539
B,B-hold_hold,Andaman & Nicobar,2016,00-04,13566.44501554969
B,B-hold_hold,Andaman & Nicobar,2017,00-04,13456.161256115554
B,B-hold_hold,Andaman & Nicobar,2018,00-04,13288.166482794464
B,B-hold_hold,Andaman & Nicobar,2019,00-04,13179.597468648502
B,B-hold_hold,Andaman & Nicobar,2020,00-04,13115.41237895596
B,B-hold_hold,Andaman & Nicobar,2021,00-04,12979.596564830092
B,B-hold_hold,Andaman & Nicobar,2022,00-04,12816.23419736515
B,B-hold_hold,Andaman & Nicobar,2023,00-04,12719.45471694592
B,B-hold_hold,Andaman & Nicobar,2024,00-04,12601.391600424722
B,B-hold_hold,Andaman & Nicobar,2025,00-04,12525.386450821092
B,B-hold_hold,Andaman & Nicobar,2026,00-04,12505.668830928631
B,B-hold_hold,Andaman & Nicobar,2027,00-04,12494.9759446369
B,B-hold_hold,Andaman & Nicobar,2028,00-04,12477.097469971874
B,B-hold_hold,Andaman & Nicobar,2029,00-04,12451.262907678774
B,B-hold_hold,Andaman & Nicobar,2030,00-04,12417.65426726283
B,B-hold_hold,Andaman & Nicobar,2031,00-04,12383.179188155556
B,B-hold_hold,Andaman & Nicobar,2032,00-04,12340.616047314923
B,B-hold_hold,Andaman & Nicobar,2033,00-04,12288.95243121312
B,B-hold_hold,Andaman & Nicobar,2034,00-04,12231.968766786513
B,B-hold_hold,Andaman & Nicobar,2035,00-04,12167.711607756468
B,B-hold_hold,Andaman & Nicobar,2036,00-04,12094.604379985056
B,B-hold_hold,Andaman & Nicobar,2037,00-04,12015.311124237884
B,B-hold_hold,Andaman & Nicobar,2038,00-04,11931.040034758957
B,B-hold_hold,Andaman & Nicobar,2039,00-04,11838.414869654409
B,B-hold_hold,Andaman & Nicobar,2040,00-04,11739.338351242397
B,B-hold_hold,Andaman & Nicobar,2041,00-04,11638.480297168924
B,B-hold_hold,Andaman & Nicobar,2042,00-04,11534.074090584416
B,B-hold_hold,Andaman & Nicobar,2043,00-04,11427.837690059621
B,B-hold_hold,Andaman & Nicobar,2044,00-04,11323.112909460928
B,B-hold_hold,Andaman & Nicobar,2045,00-04,11220.749891546659
B,B-hold_hold,Andaman & Nicobar,2046,00-04,11115.109554937455
B,B-hold_hold,Andaman & Nicobar,2047,00-04,11013.049733185104
B,B-hold_hold,Andaman & Nicobar,2048,00-04,10913.703069517547
B,B-hold_hold,Andaman & Nicobar,2049,00-04,10817.947937675635
B,B-hold_hold,Andaman & Nicobar,2050,00-04,10727.024664729008
B,B-hold_hold,Andaman & Nicobar,2051,00-04,10643.426757947205
B,B-hold_hold,Andaman & Nicobar,2052,00-04,10565.06719030501
B,B-hold_hold,Andaman & Nicobar,2053,00-04,10491.858744132836
B,B-hold_hold,Andaman & Nicobar,2054,00-04,10423.556750915466
B,B-hold_hold,Andaman & Nicobar,2055,00-04,10354.170733873163
B,B-hold_hold,Andaman & Nicobar,2056,00-04,10288.278014018126
B,B-hold_hold,Andaman & Nicobar,2057,00-04,10226.673419744531
B,B-hold_hold,Andaman & Nicobar,2058,00-04,10169.523353185154
B,B-hold_hold,Andaman & Nicobar,2059,00-04,10111.961527417237
B,B-hold_hold,Andaman & Nicobar,2060,00-04,10057.076595545188
B,B-hold_hold,Andaman & Nicobar,2061,00-04,10001.033734349236
B,B-hold_hold,Andaman & Nicobar,2062,00-04,9938.3207871113
B,B-hold_hold,Andaman & Nicobar,2063,00-04,9875.330349971955
B,B-hold_hold,Andaman & Nicobar,2064,00-04,9811.201492724282
B,B-hold_hold,Andaman & Nicobar,2065,00-04,9747.229627281871
B,B-hold_hold,Andaman & Nicobar,2066,00-04,9680.355249603577
B,B-hold_hold,Andaman & Nicobar,2067,00-04,9614.987212887178
B,B-hold_hold,Andaman & Nicobar,2068,00-04,9544.578912949208
B,B-hold_hold,Andaman & Nicobar,2069,00-04,9471.918790494536
B,B-hold_hold,Andaman & Nicobar,2070,00-04,9394.095841040502
B,B-hold_hold,Andaman & Nicobar,2071,00-04,9316.139081319707
B,B-hold_hold,Andaman & Nicobar,2072,00-04,9238.013624264306
B,B-hold_hold,Andaman & Nicobar,2073,00-04,9158.42107419833
B,B-hold_hold,Andaman & Nicobar,2074,00-04,9080.11521427899
B,B-hold_hold,Andaman & Nicobar,2075,00-04,9004.375160486878
B,B-hold_hold,Andaman & Nicobar,2076,00-04,8927.03053109449
B,B-hold_hold,Andaman & Nicobar,2077,00-04,8850.367347125823
B,B-hold_hold,Andaman & Nicobar,2078,00-04,8778.174986804372
B,B-hold_hold,Andaman & Nicobar,2079,00-04,8706.014529788377
B,B-hold_hold,Andaman & Nicobar,2080,00-04,8634.809106254392
B,B-hold_hold,Andaman & Nicobar,2081,00-04,8567.82846073131
B,B-hold_hold,Andaman & Nicobar,2082,00-04,8499.562272662508
B,B-hold_hold,Andaman & Nicobar,2083,00-04,8434.00166851246
B,B-hold_hold,Andaman & Nicobar,2084,00-04,8371.327051145106
B,B-hold_hold,Andaman & Nicobar,2085,00-04,8311.567340103524
B,B-hold_hold,Andaman & Nicobar,2086,00-04,8252.424808834381
B,B-hold_hold,Andaman & Nicobar,2087,00-04,8198.783187794352
B,B-hold_hold,Andaman & Nicobar,2088,00-04,8146.376155819386
B,B-hold_hold,Andaman & Nicobar,2089,00-04,8095.859681592876
B,B-hold_hold,Andaman & Nicobar,2090,00-04,8046.538778000297
B,B-hold_hold,Andaman & Nicobar,2091,00-04,7996.793032548741
B,B-hold_hold,Andaman & Nicobar,2092,00-04,7946.615789152898
B,B-hold_hold,Andaman & Nicobar,2093,00-04,7895.565680500607
B,B-hold_hold,Andaman & Nicobar,2094,00-04,7840.631401789183
B,B-hold_hold,Andaman & Nicobar,2095,00-04,7784.466665375987
B,B-hold_hold,Andaman & Nicobar,2096,00-04,7727.138950194866
B,B-hold_hold,Andaman & Nicobar,2097,00-04,7669.38891787678
B,B-hold_hold,Andaman & Nicobar,2098,00-04,7611.2578820547005
B,B-hold_hold,Andaman & Nicobar,2099,00-04,7552.674461951666
B,B-hold_hold,Andaman & Nicobar,2100,00-04,7495.509706100568
B,B-hold_hold,Andaman & Nicobar,1950,05-09,6623.388000121377
B,B-hold_hold,Andaman & Nicobar,1951,05-09,6720.915287438068
B,B-hold_hold,Andaman & Nicobar,1952,05-09,6846.961275302089
B,B-hold_hold,Andaman & Nicobar,1953,05-09,6988.820838450388
B,B-hold_hold,Andaman & Nicobar,1954,05-09,7124.936078947275
B,B-hold_hold,Andaman & Nicobar,1955,05-09,7425.483676176107
B,B-hold_hold,Andaman & Nicobar,1956,05-09,7758.189782951486
B,B-hold_hold,Andaman & Nicobar,1957,05-09,8114.234836536895
B,B-hold_hold,Andaman & Nicobar,1958,05-09,8502.800720071966
B,B-hold_hold,Andaman & Nicobar,1959,05-09,8939.68672856844
B,B-hold_hold,Andaman & Nicobar,1960,05-09,9251.90662204686
B,B-hold_hold,Andaman & Nicobar,1961,05-09,9548.621460547593
B,B-hold_hold,Andaman & Nicobar,1962,05-09,9833.699537430395
B,B-hold_hold,Andaman & Nicobar,1963,05-09,10100.179717984258
B,B-hold_hold,Andaman & Nicobar,1964,05-09,10342.647454223494
B,B-hold_hold,Andaman & Nicobar,1965,05-09,10564.75251812815
B,B-hold_hold,Andaman & Nicobar,1966,05-09,10784.494362978208
B,B-hold_hold,Andaman & Nicobar,1967,05-09,11005.6463017161
B,B-hold_hold,Andaman & Nicobar,1968,05-09,11232.300130571697
B,B-hold_hold,Andaman & Nicobar,1969,05-09,11471.532222734346
B,B-hold_hold,Andaman & Nicobar,1970,05-09,11715.209464847225
B,B-hold_hold,Andaman & Nicobar,1971,05-09,11939.78136280719
B,B-hold_hold,Andaman & Nicobar,1972,05-09,12155.81033679856
B,B-hold_hold,Andaman & Nicobar,1973,05-09,12377.58197294453
B,B-hold_hold,Andaman & Nicobar,1974,05-09,12608.686265340135
B,B-hold_hold,Andaman & Nicobar,1975,05-09,12837.198854320603
B,B-hold_hold,Andaman & Nicobar,1976,05-09,13085.665301321958
B,B-hold_hold,Andaman & Nicobar,1977,05-09,13358.292641052421
B,B-hold_hold,Andaman & Nicobar,1978,05-09,13634.285807809076
B,B-hold_hold,Andaman & Nicobar,1979,05-09,13921.11006313329
B,B-hold_hold,Andaman & Nicobar,1980,05-09,14232.412366076594
B,B-hold_hold,Andaman & Nicobar,1981,05-09,14526.01111627079
B,B-hold_hold,Andaman & Nicobar,1982,05-09,14827.197008471927
B,B-hold_hold,Andaman & Nicobar,1983,05-09,15105.448782984393
B,B-hold_hold,Andaman & Nicobar,1984,05-09,15370.211677741278
B,B-hold_hold,Andaman & Nicobar,1985,05-09,15653.835823620559
B,B-hold_hold,Andaman & Nicobar,1986,05-09,15999.70037128708
B,B-hold_hold,Andaman & Nicobar,1987,05-09,16338.341425747221
B,B-hold_hold,Andaman & Nicobar,1988,05-09,16710.050942003712
B,B-hold_hold,Andaman & Nicobar,1989,05-09,17101.870070881512
B,B-hold_hold,Andaman & Nicobar,1990,05-09,17496.979972329864
B,B-hold_hold,Andaman & Nicobar,1991,05-09,17848.952491448355
B,B-hold_hold,Andaman & Nicobar,1992,05-09,17886.77867596133
B,B-hold_hold,Andaman & Nicobar,1993,05-09,17867.298237999723
B,B-hold_hold,Andaman & Nicobar,1994,05-09,17813.16557920673
B,B-hold_hold,Andaman & Nicobar,1995,05-09,17714.85831473701
B,B-hold_hold,Andaman & Nicobar,1996,05-09,17586.660283415316
B,B-hold_hold,Andaman & Nicobar,1997,05-09,17416.045571121787
B,B-hold_hold,Andaman & Nicobar,1998,05-09,17260.703972273728
B,B-hold_hold,Andaman & Nicobar,1999,05-09,17091.78126766931
B,B-hold_hold,Andaman & Nicobar,2000,05-09,16933.203898869433
B,B-hold_hold,Andaman & Nicobar,2001,05-09,16799.042331037133
B,B-hold_hold,Andaman & Nicobar,2002,05-09,16657.949658248333
B,B-hold_hold,Andaman & Nicobar,2003,05-09,16492.19365889461
B,B-hold_hold,Andaman & Nicobar,2004,05-09,16320.521562067226
B,B-hold_hold,Andaman & Nicobar,2005,05-09,16135.572102205278
B,B-hold_hold,Andaman & Nicobar,2006,05-09,15971.929119932543
B,B-hold_hold,Andaman & Nicobar,2007,05-09,15827.944428307183
B,B-hold_hold,Andaman & Nicobar,2008,05-09,15659.135356409517
B,B-hold_hold,Andaman & Nicobar,2009,05-09,15447.410061216247
B,B-hold_hold,Andaman & Nicobar,2010,05-09,15207.886871139188
B,B-hold_hold,Andaman & Nicobar,2011,05-09,14897.274705382044
B,B-hold_hold,Andaman & Nicobar,2012,05-09,14783.144801551649
B,B-hold_hold,Andaman & Nicobar,2013,05-09,14649.517171333246
B,B-hold_hold,Andaman & Nicobar,2014,05-09,14539.470287877177
B,B-hold_hold,Andaman & Nicobar,2015,05-09,14459.951450658931
B,B-hold_hold,Andaman & Nicobar,2016,05-09,14391.741773706313
B,B-hold_hold,Andaman & Nicobar,2017,05-09,14344.817152269557
B,B-hold_hold,Andaman & Nicobar,2018,05-09,14306.828465144494
B,B-hold_hold,Andaman & Nicobar,2019,05-09,14233.049804479218
B,B-hold_hold,Andaman & Nicobar,2020,05-09,14049.224023248684
B,B-hold_hold,Andaman & Nicobar,2021,05-09,13912.171824896339
B,B-hold_hold,Andaman & Nicobar,2022,05-09,13803.42714515083
B,B-hold_hold,Andaman & Nicobar,2023,05-09,13633.8710696211
B,B-hold_hold,Andaman & Nicobar,2024,05-09,13526.869142474392
B,B-hold_hold,Andaman & Nicobar,2025,05-09,13463.672665276386
B,B-hold_hold,Andaman & Nicobar,2026,05-09,13320.654325306221
B,B-hold_hold,Andaman & Nicobar,2027,05-09,13149.638842668246
B,B-hold_hold,Andaman & Nicobar,2028,05-09,13053.202975563401
B,B-hold_hold,Andaman & Nicobar,2029,05-09,12931.949600124062
B,B-hold_hold,Andaman & Nicobar,2030,05-09,12858.909297498605
B,B-hold_hold,Andaman & Nicobar,2031,05-09,12842.208511199773
B,B-hold_hold,Andaman & Nicobar,2032,05-09,12834.195405883253
B,B-hold_hold,Andaman & Nicobar,2033,05-09,12818.32331622834
B,B-hold_hold,Andaman & Nicobar,2034,05-09,12793.934027103838
B,B-hold_hold,Andaman & Nicobar,2035,05-09,12761.147278654294
B,B-hold_hold,Andaman & Nicobar,2036,05-09,12727.428216841688
B,B-hold_hold,Andaman & Nicobar,2037,05-09,12685.349870284776
B,B-hold_hold,Andaman & Nicobar,2038,05-09,12633.478913886993
B,B-hold_hold,Andaman & Nicobar,2039,05-09,12576.051540564004
B,B-hold_hold,Andaman & Nicobar,2040,05-09,12511.03169364018
B,B-hold_hold,Andaman & Nicobar,2041,05-09,12436.730207195267
B,B-hold_hold,Andaman & Nicobar,2042,05-09,12355.991443157862
B,B-hold_hold,Andaman & Nicobar,2043,05-09,12270.368229659878
B,B-hold_hold,Andaman & Nicobar,2044,05-09,12176.032438713884
B,B-hold_hold,Andaman & Nicobar,2045,05-09,12075.05071408194
B,B-hold_hold,Andaman & Nicobar,2046,05-09,11972.329082161561
B,B-hold_hold,Andaman & Nicobar,2047,05-09,11865.587738022483
B,B-hold_hold,Andaman & Nicobar,2048,05-09,11756.909923070561
B,B-hold_hold,Andaman & Nicobar,2049,05-09,11649.910367015826
B,B-hold_hold,Andaman & Nicobar,2050,05-09,11545.036020694837
B,B-hold_hold,Andaman & Nicobar,2051,05-09,11436.71766328574
B,B-hold_hold,Andaman & Nicobar,2052,05-09,11332.119549179388
B,B-hold_hold,Andaman & Nicobar,2053,05-09,11230.391641904122
B,B-hold_hold,Andaman & Nicobar,2054,05-09,11132.63436524375
B,B-hold_hold,Andaman & Nicobar,2055,05-09,11039.634684623503
B,B-hold_hold,Andaman & Nicobar,2056,05-09,10954.060315620125
B,B-hold_hold,Andaman & Nicobar,2057,05-09,10873.709462229204
B,B-hold_hold,Andaman & Nicobar,2058,05-09,10798.695699756156
B,B-hold_hold,Andaman & Nicobar,2059,05-09,10728.447357926734
B,B-hold_hold,Andaman & Nicobar,2060,05-09,10657.503100603779
B,B-hold_hold,Andaman & Nicobar,2061,05-09,10589.881928678398
B,B-hold_hold,Andaman & Nicobar,2062,05-09,10526.85024237239
B,B-hold_hold,Andaman & Nicobar,2063,05-09,10468.11734581008
B,B-hold_hold,Andaman & Nicobar,2064,05-09,10409.13809279197
B,B-hold_hold,Andaman & Nicobar,2065,05-09,10352.62809495262
B,B-hold_hold,Andaman & Nicobar,2066,05-09,10294.884655069878
B,B-hold_hold,Andaman & Nicobar,2067,05-09,10230.844306239336
B,B-hold_hold,Andaman & Nicobar,2068,05-09,10166.361511646977
B,B-hold_hold,Andaman & Nicobar,2069,05-09,10100.354342026361
B,B-hold_hold,Andaman & Nicobar,2070,05-09,10034.706629948574
B,B-hold_hold,Andaman & Nicobar,2071,05-09,9966.150773568164
B,B-hold_hold,Andaman & Nicobar,2072,05-09,9898.743711247778
B,B-hold_hold,Andaman & Nicobar,2073,05-09,9826.27673866095
B,B-hold_hold,Andaman & Nicobar,2074,05-09,9751.710401242857
B,B-hold_hold,Andaman & Nicobar,2075,05-09,9671.735603038562
B,B-hold_hold,Andaman & Nicobar,2076,05-09,9591.670466230164
B,B-hold_hold,Andaman & Nicobar,2077,05-09,9511.453105317218
B,B-hold_hold,Andaman & Nicobar,2078,05-09,9429.707575628861
B,B-hold_hold,Andaman & Nicobar,2079,05-09,9349.333959755013
B,B-hold_hold,Andaman & Nicobar,2080,05-09,9271.550287641265
B,B-hold_hold,Andaman & Nicobar,2081,05-09,9192.1400464353
B,B-hold_hold,Andaman & Nicobar,2082,05-09,9113.400824257169
B,B-hold_hold,Andaman & Nicobar,2083,05-09,9039.402126256973
B,B-hold_hold,Andaman & Nicobar,2084,05-09,8965.076928892347
B,B-hold_hold,Andaman & Nicobar,2085,05-09,8891.93656618571
B,B-hold_hold,Andaman & Nicobar,2086,05-09,8823.065354573138
B,B-hold_hold,Andaman & Nicobar,2087,05-09,8752.67285035187
B,B-hold_hold,Andaman & Nicobar,2088,05-09,8685.28285989368
B,B-hold_hold,Andaman & Nicobar,2089,05-09,8620.865033221331
B,B-hold_hold,Andaman & Nicobar,2090,05-09,8559.29725909831
B,B-hold_hold,Andaman & Nicobar,2091,05-09,8498.458358647222
B,B-hold_hold,Andaman & Nicobar,2092,05-09,8443.37718082969
B,B-hold_hold,Andaman & Nicobar,2093,05-09,8389.310830375816
B,B-hold_hold,Andaman & Nicobar,2094,05-09,8337.206795637267
B,B-hold_hold,Andaman & Nicobar,2095,05-09,8286.414211867963
B,B-hold_hold,Andaman & Nicobar,2096,05-09,8235.539825425656
B,B-hold_hold,Andaman & Nicobar,2097,05-09,8184.288909578331
B,B-hold_hold,Andaman & Nicobar,2098,05-09,8131.788902480598
B,B-hold_hold,Andaman & Nicobar,2099,05-09,8075.514354073986
B,B-hold_hold,Andaman & Nicobar,2100,05-09,8018.005889405584
B,B-hold_hold,Andaman & Nicobar,1950,10-14,6517.718371385344
B,B-hold_hold,Andaman & Nicobar,1951,10-14,6570.328037262171
B,B-hold_hold,Andaman & Nicobar,1952,10-14,6602.524595316259
B,B-hold_hold,Andaman & Nicobar,1953,10-14,6623.71436543997
B,B-hold_hold,Andaman & Nicobar,1954,10-14,6653.938125544805
B,B-hold_hold,Andaman & Nicobar,1955,10-14,6721.9058840909465
B,B-hold_hold,Andaman & Nicobar,1956,10-14,6823.2797567336775
B,B-hold_hold,Andaman & Nicobar,1957,10-14,6953.842986788853
B,B-hold_hold,Andaman & Nicobar,1958,10-14,7098.322821529843
B,B-hold_hold,Andaman & Nicobar,1959,10-14,7241.325036456757
B,B-hold_hold,Andaman & Nicobar,1960,10-14,7548.376429675362
B,B-hold_hold,Andaman & Nicobar,1961,10-14,7888.728294400213
B,B-hold_hold,Andaman & Nicobar,1962,10-14,8253.017324822966
B,B-hold_hold,Andaman & Nicobar,1963,10-14,8651.572751022597
B,B-hold_hold,Andaman & Nicobar,1964,10-14,9098.029693519138
B,B-hold_hold,Andaman & Nicobar,1965,10-14,9417.061713530218
B,B-hold_hold,Andaman & Nicobar,1966,10-14,9715.679593380544
B,B-hold_hold,Andaman & Nicobar,1967,10-14,10000.984786284627
B,B-hold_hold,Andaman & Nicobar,1968,10-14,10269.356538706432
B,B-hold_hold,Andaman & Nicobar,1969,10-14,10513.089479691886
B,B-hold_hold,Andaman & Nicobar,1970,10-14,10736.850465300256
B,B-hold_hold,Andaman & Nicobar,1971,10-14,10969.241108500015
B,B-hold_hold,Andaman & Nicobar,1972,10-14,11199.599422258243
B,B-hold_hold,Andaman & Nicobar,1973,10-14,11438.065030571575
B,B-hold_hold,Andaman & Nicobar,1974,10-14,11683.635189113475
B,B-hold_hold,Andaman & Nicobar,1975,10-14,11936.56282069793
B,B-hold_hold,Andaman & Nicobar,1976,10-14,12167.154786960526
B,B-hold_hold,Andaman & Nicobar,1977,10-14,12392.723396435533
B,B-hold_hold,Andaman & Nicobar,1978,10-14,12623.410337795633
B,B-hold_hold,Andaman & Nicobar,1979,10-14,12862.926866209624
B,B-hold_hold,Andaman & Nicobar,1980,10-14,13101.418282973365
B,B-hold_hold,Andaman & Nicobar,1981,10-14,13358.48421355272
B,B-hold_hold,Andaman & Nicobar,1982,10-14,13640.685510154293
B,B-hold_hold,Andaman & Nicobar,1983,10-14,13926.38815319467
B,B-hold_hold,Andaman & Nicobar,1984,10-14,14226.045941540142
B,B-hold_hold,Andaman & Nicobar,1985,10-14,14547.677388676404
B,B-hold_hold,Andaman & Nicobar,1986,10-14,14853.051232618434
B,B-hold_hold,Andaman & Nicobar,1987,10-14,15166.13560920462
B,B-hold_hold,Andaman & Nicobar,1988,10-14,15456.430435854418
B,B-hold_hold,Andaman & Nicobar,1989,10-14,15732.712306270205
B,B-hold_hold,Andaman & Nicobar,1990,10-14,16029.045966203013
B,B-hold_hold,Andaman & Nicobar,1991,10-14,16389.759665962454
B,B-hold_hold,Andaman & Nicobar,1992,10-14,16809.44805042298
B,B-hold_hold,Andaman & Nicobar,1993,10-14,17230.62660714224
B,B-hold_hold,Andaman & Nicobar,1994,10-14,17637.607199170932
B,B-hold_hold,Andaman & Nicobar,1995,10-14,18010.95363899211
B,B-hold_hold,Andaman & Nicobar,1996,10-14,18306.43033100474
B,B-hold_hold,Andaman & Nicobar,1997,10-14,18582.914503359163
B,B-hold_hold,Andaman & Nicobar,1998,10-14,18775.661258893073
B,B-hold_hold,Andaman & Nicobar,1999,10-14,18905.99388144639
B,B-hold_hold,Andaman & Nicobar,2000,10-14,18962.091671845665
B,B-hold_hold,Andaman & Nicobar,2001,10-14,18955.04031657238
B,B-hold_hold,Andaman & Nicobar,2002,10-14,18858.456570481903
B,B-hold_hold,Andaman & Nicobar,2003,10-14,18719.478987334776
B,B-hold_hold,Andaman & Nicobar,2004,10-14,18511.203815102923
B,B-hold_hold,Andaman & Nicobar,2005,10-14,18261.265230431884
B,B-hold_hold,Andaman & Nicobar,2006,10-14,17980.891021323754
B,B-hold_hold,Andaman & Nicobar,2007,10-14,17669.633089684878
B,B-hold_hold,Andaman & Nicobar,2008,10-14,17330.687381894128
B,B-hold_hold,Andaman & Nicobar,2009,10-14,16984.380296114865
B,B-hold_hold,Andaman & Nicobar,2010,10-14,16623.874909532828
B,B-hold_hold,Andaman & Nicobar,2011,10-14,16285.009253643037
B,B-hold_hold,Andaman & Nicobar,2012,10-14,16434.472105037614
B,B-hold_hold,Andaman & Nicobar,2013,10-14,16563.994577049016
B,B-hold_hold,Andaman & Nicobar,2014,10-14,16646.921436727156
B,B-hold_hold,Andaman & Nicobar,2015,10-14,16690.798885269465
B,B-hold_hold,Andaman & Nicobar,2016,10-14,16641.863961199433
B,B-hold_hold,Andaman & Nicobar,2017,10-14,16519.66011329186
B,B-hold_hold,Andaman & Nicobar,2018,10-14,16373.600815579977
B,B-hold_hold,Andaman & Nicobar,2019,10-14,16252.316847046108
B,B-hold_hold,Andaman & Nicobar,2020,10-14,16163.94222775915
B,B-hold_hold,Andaman & Nicobar,2021,10-14,16093.113642872828
B,B-hold_hold,Andaman & Nicobar,2022,10-14,16041.925811920495
B,B-hold_hold,Andaman & Nicobar,2023,10-14,15997.8258376453
B,B-hold_hold,Andaman & Nicobar,2024,10-14,15916.576827310351
B,B-hold_hold,Andaman & Nicobar,2025,10-14,15712.298204520226
B,B-hold_hold,Andaman & Nicobar,2026,10-14,15556.662324461491
B,B-hold_hold,Andaman & Nicobar,2027,10-14,15432.545074284397
B,B-hold_hold,Andaman & Nicobar,2028,10-14,15243.015361360021
B,B-hold_hold,Andaman & Nicobar,2029,10-14,15121.72767077088
B,B-hold_hold,Andaman & Nicobar,2030,10-14,15053.775702885556
B,B-hold_hold,Andaman & Nicobar,2031,10-14,14895.32488559886
B,B-hold_hold,Andaman & Nicobar,2032,10-14,14705.069371896961
B,B-hold_hold,Andaman & Nicobar,2033,10-14,14598.043799516567
B,B-hold_hold,Andaman & Nicobar,2034,10-14,14463.041664565455
B,B-hold_hold,Andaman & Nicobar,2035,10-14,14381.818442756301
